TRACER 29525
RTT 1790356667.501 0.639
RTT 1790356667.751 0.130
RTT 1790356668.001 0.272
RTT 1790356668.251 0.180
RTT 1790356668.501 0.162
RTT 1790356668.752 0.240
RTT 1790356669.002 0.100
RTT 1790356669.252 0.124
RTT 1790356669.503 0.085
RTT 1790356669.753 0.143
RTT 1790356670.003 0.067
RTT 1790356670.253 0.135
RTT 1790356670.503 0.086
RTT 1790356670.753 0.148
RTT 1790356671.004 0.310
RTT 1790356671.254 0.269
RTT 1790356671.504 0.245
RTT 1790356671.754 0.128
RTT 1790356672.005 0.202
RTT 1790356672.255 0.101
RTT 1790356672.505 0.281
RTT 1790356672.755 0.152
RTT 1790356673.005 0.157
RTT 1790356673.256 0.296
RTT 1790356673.506 0.295
RTT 1790356673.756 0.150
RTT 1790356674.006 0.126
RTT 1790356674.257 0.644
RTT 1790356674.506 0.100
RTT 1790356674.757 0.284
RTT 1790356675.007 0.072
RTT 1790356675.257 0.177
RTT 1790356675.508 0.136
RTT 1790356675.758 0.151
RTT 1790356676.009 0.256
RTT 1790356676.259 0.077
RTT 1790356676.510 0.442
RTT 1790356676.759 0.151
RTT 1790356677.009 0.075
RTT 1790356677.260 0.172
RTT 1790356677.510 0.110
RTT 1790356677.760 0.295
RTT 1790356678.010 0.190
RTT 1790356678.261 0.103
RTT 1790356678.511 0.074
RTT 1790356678.761 0.071
RTT 1790356679.011 0.075
RTT 1790356679.261 0.079
RTT 1790356679.511 0.163
RTT 1790356679.761 0.078
RTT 1790356680.012 0.081
RTT 1790356680.262 0.083
RTT 1790356680.512 0.075
RTT 1790356680.762 0.094
RTT 1790356681.012 0.076
RTT 1790356681.263 1.159
RTT 1790356681.512 0.077
RTT 1790356681.762 0.076
RTT 1790356682.012 0.060
RTT 1790356682.263 0.091
RTT 1790356682.513 0.067
RTT 1790356682.763 0.086
RTT 1790356683.013 0.072
RTT 1790356683.264 0.676
RTT 1790356683.513 0.194
RTT 1790356683.763 0.077
RTT 1790356684.014 0.096
RTT 1790356684.264 0.178
RTT 1790356684.516 1.820
RTT 1790356684.764 0.083
RTT 1790356685.015 0.061
RTT 1790356685.265 0.166
RTT 1790356685.515 0.077
RTT 1790356685.765 0.076
RTT 1790356686.015 0.081
RTT 1790356686.265 0.113
RTT 1790356686.516 0.299
RTT 1790356686.766 0.153
RTT 1790356687.016 0.364
RTT 1790356687.266 0.099
RTT 1790356687.516 0.130
RTT 1790356687.766 0.086
RTT 1790356688.017 0.117
RTT 1790356688.267 0.078
RTT 1790356688.517 0.190
RTT 1790356688.767 0.155
RTT 1790356689.017 0.166
RTT 1790356689.268 0.140
RTT 1790356689.518 0.291
RTT 1790356689.769 0.436
RTT 1790356690.019 0.081
RTT 1790356690.269 0.111
RTT 1790356690.519 0.089
RTT 1790356690.769 0.123
RTT 1790356691.019 0.137
RTT 1790356691.270 0.150
RTT 1790356691.520 0.131
RTT 1790356691.770 0.169
RTT 1790356692.020 0.181
RTT 1790356692.270 0.147
RTT 1790356692.521 0.594
RTT 1790356692.771 0.178
RTT 1790356693.021 0.122
RTT 1790356693.271 0.129
RTT 1790356693.521 0.088
RTT 1790356693.771 0.260
RTT 1790356694.022 0.278
RTT 1790356694.272 0.086
RTT 1790356694.522 0.117
RTT 1790356694.773 0.143
RTT 1790356695.023 0.173
RTT 1790356695.273 0.186
RTT 1790356695.524 0.191
RTT 1790356695.774 0.171
RTT 1790356696.024 0.138
RTT 1790356696.274 0.318
RTT 1790356696.525 0.275
RTT 1790356696.775 0.126
RTT 1790356697.025 0.197
RTT 1790356697.275 0.209
RTT 1790356697.526 0.275
RTT 1790356697.776 0.167
RTT 1790356698.026 0.132
RTT 1790356698.276 0.276
RTT 1790356698.526 0.149
RTT 1790356698.777 0.243
RTT 1790356699.027 0.138
RTT 1790356699.277 0.274
RTT 1790356699.527 0.154
RTT 1790356699.777 0.112
RTT 1790356700.027 0.124
RTT 1790356700.278 0.133
RTT 1790356700.528 0.074
RTT 1790356700.778 0.261
RTT 1790356701.028 0.281
RTT 1790356701.278 0.170
RTT 1790356701.528 0.108
RTT 1790356701.779 0.100
RTT 1790356702.029 0.085
RTT 1790356702.279 0.106
RTT 1790356702.529 0.150
RTT 1790356702.779 0.151
RTT 1790356703.029 0.090
RTT 1790356703.279 0.089
RTT 1790356703.529 0.084
RTT 1790356703.780 0.075
RTT 1790356704.030 0.099
RTT 1790356704.280 0.099
RTT 1790356704.530 0.155
RTT 1790356704.780 0.240
RTT 1790356705.030 0.105
RTT 1790356705.281 0.113
RTT 1790356705.531 0.130
RTT 1790356705.781 0.161
RTT 1790356706.031 0.082
RTT 1790356706.281 0.104
RTT 1790356706.531 0.120
RTT 1790356706.781 0.079
RTT 1790356707.032 0.100
RTT 1790356707.282 0.120
RTT 1790356707.532 0.192
RTT 1790356707.782 0.096
RTT 1790356708.032 0.099
RTT 1790356708.283 0.309
RTT 1790356708.533 0.078
RTT 1790356708.783 0.330
RTT 1790356709.033 0.079
RTT 1790356709.283 0.064
RTT 1790356709.533 0.122
RTT 1790356709.783 0.242
RTT 1790356710.033 0.091
RTT 1790356710.283 0.096
RTT 1790356710.534 0.076
RTT 1790356710.784 0.086
RTT 1790356711.034 0.169
RTT 1790356711.284 0.090
RTT 1790356711.534 0.284
RTT 1790356711.784 0.179
RTT 1790356712.035 0.187
RTT 1790356712.285 0.129
RTT 1790356712.535 0.153
RTT 1790356712.785 0.114
RTT 1790356713.035 0.120
RTT 1790356713.285 0.090
RTT 1790356713.535 0.124
RTT 1790356713.786 0.128
RTT 1790356714.036 0.074
RTT 1790356714.286 0.177
RTT 1790356714.536 0.121
RTT 1790356714.786 0.158
RTT 1790356715.037 1.043
RTT 1790356715.287 0.087
RTT 1790356715.537 0.108
RTT 1790356715.787 0.078
RTT 1790356716.037 0.092
RTT 1790356716.287 0.093
RTT 1790356716.537 0.100
RTT 1790356716.787 0.119
RTT 1790356717.037 0.072
RTT 1790356717.288 0.081
RTT 1790356717.538 0.119
RTT 1790356717.788 0.079
RTT 1790356718.038 0.066
RTT 1790356718.288 0.089
RTT 1790356718.539 0.264
RTT 1790356718.789 0.087
RTT 1790356719.039 0.077
RTT 1790356719.289 0.145
RTT 1790356719.542 0.096
RTT 1790356719.792 0.225
RTT 1790356720.042 0.073
RTT 1790356720.292 0.073
RTT 1790356720.542 0.099
RTT 1790356720.792 0.075
RTT 1790356721.042 0.072
RTT 1790356721.293 0.087
RTT 1790356721.543 0.082
RTT 1790356721.793 0.086
RTT 1790356722.043 0.078
RTT 1790356722.293 0.097
RTT 1790356722.544 0.081
RTT 1790356722.794 0.094
RTT 1790356723.044 0.071
RTT 1790356723.294 0.076
RTT 1790356723.544 0.075
RTT 1790356723.794 0.076
RTT 1790356724.044 0.072
RTT 1790356724.294 0.072
RTT 1790356724.545 0.082
RTT 1790356724.795 0.466
RTT 1790356725.045 0.079
RTT 1790356725.295 0.143
RTT 1790356725.545 0.114
RTT 1790356725.796 0.095
RTT 1790356726.046 0.072
RTT 1790356726.296 0.060
RTT 1790356726.546 0.075
RTT 1790356726.797 0.847
RTT 1790356727.046 0.076
RTT 1790356727.296 0.082
RTT 1790356727.546 0.095
RTT 1790356727.797 0.079
RTT 1790356728.047 0.069
RTT 1790356728.297 0.089
RTT 1790356728.547 0.072
RTT 1790356728.797 0.113
RTT 1790356729.047 0.278
RTT 1790356729.297 0.114
RTT 1790356729.548 0.420
RTT 1790356729.798 0.134
RTT 1790356730.048 0.075
RTT 1790356730.298 0.099
RTT 1790356730.548 0.128
RTT 1790356730.798 0.075
RTT 1790356731.049 0.128
RTT 1790356731.299 0.176
RTT 1790356731.549 0.060
RTT 1790356731.800 0.148
RTT 1790356732.050 0.322
RTT 1790356732.300 0.088
RTT 1790356732.550 0.118
RTT 1790356732.800 0.200
RTT 1790356733.050 0.123
RTT 1790356733.300 0.145
RTT 1790356733.551 0.120
RTT 1790356733.801 0.127
RTT 1790356734.051 0.105
RTT 1790356734.301 0.155
RTT 1790356734.551 0.150
RTT 1790356734.801 0.091
RTT 1790356735.052 0.106
