TRACER 0
RTT 1790357013.983 0.157
RTT 1790357014.234 0.179
RTT 1790357014.484 0.155
RTT 1790357014.734 0.143
RTT 1790357014.984 0.293
RTT 1790357015.234 0.175
RTT 1790357015.484 0.122
RTT 1790357015.734 0.133
RTT 1790357015.987 2.718
RTT 1790357016.235 0.211
RTT 1790357016.485 0.303
RTT 1790357016.736 0.288
RTT 1790357016.986 0.296
RTT 1790357017.236 0.093
RTT 1790357017.486 0.118
RTT 1790357017.736 0.275
RTT 1790357017.986 0.131
RTT 1790357018.241 4.634
RTT 1790357018.487 0.145
RTT 1790357018.737 0.123
RTT 1790357018.987 0.225
RTT 1790357019.238 0.310
RTT 1790357019.488 0.106
RTT 1790357019.738 0.163
RTT 1790357019.988 0.135
RTT 1790357020.238 0.163
RTT 1790357020.488 0.110
RTT 1790357020.738 0.207
RTT 1790357020.989 0.093
RTT 1790357021.239 0.262
RTT 1790357021.490 0.268
RTT 1790357021.740 0.331
RTT 1790357021.991 0.275
RTT 1790357022.241 0.238
RTT 1790357022.492 0.302
RTT 1790357022.742 0.165
RTT 1790357022.992 0.130
RTT 1790357023.242 0.215
RTT 1790357023.492 0.116
RTT 1790357023.742 0.171
RTT 1790357023.993 0.459
RTT 1790357024.242 0.160
RTT 1790357024.493 0.134
RTT 1790357024.743 0.175
RTT 1790357024.996 3.490
RTT 1790357025.243 0.105
RTT 1790357025.493 0.114
RTT 1790357025.743 0.144
RTT 1790357025.993 0.130
RTT 1790357026.248 0.117
RTT 1790357026.498 0.104
RTT 1790357026.748 0.153
RTT 1790357026.998 0.126
RTT 1790357027.248 0.113
RTT 1790357027.505 6.503
RTT 1790357027.749 0.190
RTT 1790357028.000 1.549
RTT 1790357028.249 0.175
RTT 1790357028.499 0.130
RTT 1790357028.749 0.155
RTT 1790357028.999 0.131
RTT 1790357029.249 0.139
RTT 1790357029.500 0.239
RTT 1790357029.750 0.159
RTT 1790357030.000 0.169
RTT 1790357030.250 0.137
RTT 1790357030.500 0.193
RTT 1790357030.750 0.135
RTT 1790357031.001 0.297
RTT 1790357031.251 0.298
RTT 1790357031.501 0.328
RTT 1790357031.751 0.168
RTT 1790357032.002 0.134
RTT 1790357032.252 0.302
RTT 1790357032.502 0.149
RTT 1790357032.753 0.154
RTT 1790357033.003 0.127
RTT 1790357033.253 0.265
RTT 1790357033.503 0.151
RTT 1790357033.753 0.252
RTT 1790357034.003 0.255
RTT 1790357034.254 0.243
RTT 1790357034.504 0.164
RTT 1790357034.754 0.174
RTT 1790357035.004 0.167
RTT 1790357035.254 0.177
RTT 1790357035.504 0.265
RTT 1790357035.754 0.101
RTT 1790357036.004 0.107
RTT 1790357036.255 0.285
RTT 1790357036.505 0.134
RTT 1790357036.755 0.070
RTT 1790357037.005 0.144
RTT 1790357037.255 0.166
RTT 1790357037.506 0.198
RTT 1790357037.756 0.216
RTT 1790357038.006 0.178
RTT 1790357038.256 0.208
RTT 1790357038.508 2.169
RTT 1790357038.760 3.995
RTT 1790357039.007 0.272
RTT 1790357039.257 0.284
RTT 1790357039.507 0.132
RTT 1790357039.757 0.183
RTT 1790357040.007 0.157
RTT 1790357040.258 0.190
RTT 1790357040.508 0.137
RTT 1790357040.758 0.199
RTT 1790357041.009 0.334
RTT 1790357041.259 0.162
RTT 1790357041.509 0.184
RTT 1790357041.759 0.157
RTT 1790357042.009 0.130
RTT 1790357042.259 0.133
RTT 1790357042.510 0.125
RTT 1790357042.760 0.099
RTT 1790357043.010 0.162
RTT 1790357043.260 0.335
RTT 1790357043.511 0.308
RTT 1790357043.761 0.185
RTT 1790357044.011 0.126
RTT 1790357044.262 0.301
RTT 1790357044.511 0.132
RTT 1790357044.762 0.229
RTT 1790357045.012 0.271
RTT 1790357045.262 0.291
RTT 1790357045.512 0.130
RTT 1790357045.763 0.151
RTT 1790357046.013 0.109
RTT 1790357046.263 0.282
RTT 1790357046.513 0.164
RTT 1790357046.763 0.159
RTT 1790357047.014 0.165
RTT 1790357047.264 0.144
RTT 1790357047.514 0.213
RTT 1790357047.765 0.715
RTT 1790357048.016 0.968
RTT 1790357048.265 0.224
RTT 1790357048.515 0.326
RTT 1790357048.765 0.189
RTT 1790357049.016 0.161
RTT 1790357049.266 0.143
RTT 1790357049.516 0.220
RTT 1790357049.766 0.157
RTT 1790357050.017 0.463
RTT 1790357050.267 0.275
RTT 1790357050.517 0.304
RTT 1790357050.767 0.173
RTT 1790357051.017 0.150
RTT 1790357051.268 0.150
RTT 1790357051.518 0.136
RTT 1790357051.768 0.334
RTT 1790357052.018 0.290
RTT 1790357052.268 0.340
RTT 1790357052.519 0.328
RTT 1790357052.769 0.329
RTT 1790357053.020 0.205
RTT 1790357053.270 0.138
RTT 1790357053.520 0.182
RTT 1790357053.770 0.118
RTT 1790357054.020 0.131
RTT 1790357054.271 0.107
RTT 1790357054.521 0.214
RTT 1790357054.771 0.150
RTT 1790357055.021 0.305
RTT 1790357055.271 0.192
RTT 1790357055.522 0.219
RTT 1790357055.772 0.321
RTT 1790357056.022 0.070
RTT 1790357056.272 0.224
RTT 1790357056.522 0.186
RTT 1790357056.772 0.152
RTT 1790357057.023 0.317
RTT 1790357057.273 0.139
RTT 1790357057.523 0.170
RTT 1790357057.773 0.166
RTT 1790357058.023 0.116
RTT 1790357058.273 0.207
RTT 1790357058.524 0.242
RTT 1790357058.774 0.181
RTT 1790357059.024 0.282
RTT 1790357059.274 0.344
RTT 1790357059.524 0.140
RTT 1790357059.774 0.092
RTT 1790357060.025 0.153
RTT 1790357060.275 0.236
RTT 1790357060.525 0.138
RTT 1790357060.775 0.106
RTT 1790357061.025 0.138
RTT 1790357061.276 0.447
RTT 1790357061.526 0.245
RTT 1790357061.776 0.102
RTT 1790357062.026 0.098
RTT 1790357062.276 0.207
RTT 1790357062.526 0.106
RTT 1790357062.776 0.141
RTT 1790357063.027 0.133
RTT 1790357063.277 0.258
RTT 1790357063.527 0.107
RTT 1790357063.777 0.134
RTT 1790357064.027 0.091
RTT 1790357064.278 0.223
RTT 1790357064.528 0.262
RTT 1790357064.780 0.220
RTT 1790357065.030 0.203
RTT 1790357065.280 0.158
RTT 1790357065.530 0.194
RTT 1790357065.780 0.092
RTT 1790357066.030 0.117
RTT 1790357066.281 0.212
RTT 1790357066.531 0.303
RTT 1790357066.781 0.266
RTT 1790357067.031 0.126
RTT 1790357067.282 0.115
RTT 1790357067.532 0.230
RTT 1790357067.782 0.166
RTT 1790357068.032 0.156
RTT 1790357068.283 0.274
RTT 1790357068.533 0.113
RTT 1790357068.783 0.149
RTT 1790357069.033 0.290
RTT 1790357069.284 0.233
RTT 1790357069.534 0.202
RTT 1790357069.784 0.139
RTT 1790357070.034 0.151
RTT 1790357070.284 0.165
RTT 1790357070.535 0.347
RTT 1790357070.785 0.308
RTT 1790357071.035 0.119
RTT 1790357071.285 0.270
RTT 1790357071.535 0.117
RTT 1790357071.785 0.279
RTT 1790357072.035 0.269
RTT 1790357072.286 0.266
RTT 1790357072.536 0.442
RTT 1790357072.786 0.283
RTT 1790357073.036 0.183
RTT 1790357073.286 0.224
RTT 1790357073.537 0.286
RTT 1790357073.787 0.150
RTT 1790357074.037 0.147
RTT 1790357074.287 0.303
RTT 1790357074.538 0.175
RTT 1790357074.788 0.323
RTT 1790357075.038 0.144
RTT 1790357075.288 0.147
RTT 1790357075.538 0.092
RTT 1790357075.790 0.750
RTT 1790357076.039 0.111
RTT 1790357076.290 0.283
RTT 1790357076.540 0.364
RTT 1790357076.790 0.215
RTT 1790357077.040 0.266
RTT 1790357077.290 0.144
RTT 1790357077.541 0.113
RTT 1790357077.791 0.396
RTT 1790357078.042 0.980
RTT 1790357078.291 0.223
RTT 1790357078.541 0.172
RTT 1790357078.792 0.140
RTT 1790357079.042 0.192
RTT 1790357079.292 0.294
RTT 1790357079.543 0.461
RTT 1790357079.793 0.281
RTT 1790357080.043 0.124
RTT 1790357080.293 0.448
RTT 1790357080.544 0.880
RTT 1790357080.793 0.126
RTT 1790357081.044 0.074
RTT 1790357081.294 0.134
RTT 1790357081.544 0.103
RTT 1790357081.794 0.216
RTT 1790357082.044 0.220
RTT 1790357082.295 0.395
RTT 1790357082.545 0.839
RTT 1790357082.795 0.282
RTT 1790357083.045 0.165
RTT 1790357083.295 0.139
RTT 1790357083.545 0.202
RTT 1790357083.796 0.196
RTT 1790357084.046 0.159
RTT 1790357084.296 0.349
RTT 1790357084.546 0.186
RTT 1790357084.796 0.133
RTT 1790357085.046 0.109
RTT 1790357085.297 0.195
RTT 1790357085.548 0.416
RTT 1790357085.798 0.254
RTT 1790357086.049 0.125
RTT 1790357086.299 0.132
RTT 1790357086.549 0.087
RTT 1790357086.799 0.284
RTT 1790357087.049 0.138
RTT 1790357087.299 0.136
RTT 1790357087.550 0.127
RTT 1790357087.800 0.193
RTT 1790357088.050 0.284
RTT 1790357088.300 0.180
RTT 1790357088.551 0.181
RTT 1790357088.801 0.186
RTT 1790357089.051 0.137
RTT 1790357089.301 0.268
RTT 1790357089.552 0.280
