# mem-guard start x3=29916 floor_mb=3000 swap_growth_mb=1536 x3_max_mb=3072 swap_used0_mb=5414
1790360625.975402062 mem_available_mb=5228 swap_used_mb=5414 x3_rss_mb=179 x3_swap_mb=0
1790360763.438269405 mem_available_mb=5055 swap_used_mb=5274 x3_rss_mb=246 x3_swap_mb=0
1790360763.959306749 mem_available_mb=5053 swap_used_mb=5274 x3_rss_mb=246 x3_swap_mb=0
1790360764.488625290 mem_available_mb=5050 swap_used_mb=5274 x3_rss_mb=246 x3_swap_mb=0
1790360765.021187061 mem_available_mb=5080 swap_used_mb=5274 x3_rss_mb=250 x3_swap_mb=0
1790360765.544140707 mem_available_mb=5079 swap_used_mb=5274 x3_rss_mb=250 x3_swap_mb=0
1790360766.067828467 mem_available_mb=5080 swap_used_mb=5274 x3_rss_mb=249 x3_swap_mb=0
1790360766.607185967 mem_available_mb=5078 swap_used_mb=5274 x3_rss_mb=249 x3_swap_mb=0
1790360767.132376279 mem_available_mb=5080 swap_used_mb=5274 x3_rss_mb=249 x3_swap_mb=0
1790360767.668885341 mem_available_mb=5054 swap_used_mb=5250 x3_rss_mb=250 x3_swap_mb=0
1790360768.196340185 mem_available_mb=5054 swap_used_mb=5250 x3_rss_mb=250 x3_swap_mb=0
1790360768.727637112 mem_available_mb=5059 swap_used_mb=5250 x3_rss_mb=249 x3_swap_mb=0
1790360769.261434455 mem_available_mb=5065 swap_used_mb=5250 x3_rss_mb=249 x3_swap_mb=0
1790360769.802611955 mem_available_mb=5063 swap_used_mb=5250 x3_rss_mb=249 x3_swap_mb=0
1790360770.328446590 mem_available_mb=5063 swap_used_mb=5250 x3_rss_mb=249 x3_swap_mb=0
1790360770.855089611 mem_available_mb=5062 swap_used_mb=5250 x3_rss_mb=250 x3_swap_mb=0
1790360771.384264663 mem_available_mb=5062 swap_used_mb=5250 x3_rss_mb=250 x3_swap_mb=0
1790360771.903859923 mem_available_mb=5059 swap_used_mb=5250 x3_rss_mb=249 x3_swap_mb=0
1790360772.440299714 mem_available_mb=5061 swap_used_mb=5250 x3_rss_mb=249 x3_swap_mb=0
1790360772.966928464 mem_available_mb=5056 swap_used_mb=5250 x3_rss_mb=249 x3_swap_mb=0
1790360773.494298204 mem_available_mb=5067 swap_used_mb=5250 x3_rss_mb=249 x3_swap_mb=0
1790360774.017710339 mem_available_mb=5065 swap_used_mb=5250 x3_rss_mb=250 x3_swap_mb=0
1790360774.543335964 mem_available_mb=5072 swap_used_mb=5250 x3_rss_mb=250 x3_swap_mb=0
1790360775.079024765 mem_available_mb=5072 swap_used_mb=5250 x3_rss_mb=250 x3_swap_mb=0
1790360775.606212786 mem_available_mb=5077 swap_used_mb=5250 x3_rss_mb=246 x3_swap_mb=0
1790360776.137324400 mem_available_mb=5076 swap_used_mb=5250 x3_rss_mb=246 x3_swap_mb=0
1790360776.665905807 mem_available_mb=5073 swap_used_mb=5250 x3_rss_mb=246 x3_swap_mb=0
1790360777.190990025 mem_available_mb=5067 swap_used_mb=5250 x3_rss_mb=246 x3_swap_mb=0
1790360777.719168983 mem_available_mb=5065 swap_used_mb=5250 x3_rss_mb=246 x3_swap_mb=0
1790360778.242002525 mem_available_mb=5071 swap_used_mb=5250 x3_rss_mb=246 x3_swap_mb=0
1790360778.772985910 mem_available_mb=5068 swap_used_mb=5250 x3_rss_mb=246 x3_swap_mb=0
1790360779.295838358 mem_available_mb=5066 swap_used_mb=5250 x3_rss_mb=246 x3_swap_mb=0
1790360779.820964347 mem_available_mb=5061 swap_used_mb=5250 x3_rss_mb=249 x3_swap_mb=0
1790360780.350185441 mem_available_mb=5059 swap_used_mb=5250 x3_rss_mb=249 x3_swap_mb=0
1790360780.873789711 mem_available_mb=5060 swap_used_mb=5248 x3_rss_mb=248 x3_swap_mb=0
1790360781.404794138 mem_available_mb=5058 swap_used_mb=5248 x3_rss_mb=248 x3_swap_mb=0
1790360781.933240023 mem_available_mb=5055 swap_used_mb=5248 x3_rss_mb=248 x3_swap_mb=0
1790360782.464417523 mem_available_mb=5057 swap_used_mb=5248 x3_rss_mb=248 x3_swap_mb=0
1790360782.991216273 mem_available_mb=5065 swap_used_mb=5248 x3_rss_mb=249 x3_swap_mb=0
1790360783.513670856 mem_available_mb=5061 swap_used_mb=5248 x3_rss_mb=249 x3_swap_mb=0
1790360784.040198408 mem_available_mb=5058 swap_used_mb=5248 x3_rss_mb=250 x3_swap_mb=0
1790360784.580365699 mem_available_mb=5057 swap_used_mb=5248 x3_rss_mb=250 x3_swap_mb=0
1790360785.105186637 mem_available_mb=5066 swap_used_mb=5248 x3_rss_mb=250 x3_swap_mb=0
1790360785.636857782 mem_available_mb=5067 swap_used_mb=5248 x3_rss_mb=250 x3_swap_mb=0
1790360786.166547782 mem_available_mb=5058 swap_used_mb=5248 x3_rss_mb=250 x3_swap_mb=0
1790360786.704013928 mem_available_mb=5058 swap_used_mb=5248 x3_rss_mb=250 x3_swap_mb=0
1790360787.235946480 mem_available_mb=5056 swap_used_mb=5248 x3_rss_mb=250 x3_swap_mb=0
1790360787.760313511 mem_available_mb=5056 swap_used_mb=5248 x3_rss_mb=250 x3_swap_mb=0
1790360788.292050021 mem_available_mb=5061 swap_used_mb=5248 x3_rss_mb=250 x3_swap_mb=0
1790360788.814100750 mem_available_mb=5057 swap_used_mb=5248 x3_rss_mb=250 x3_swap_mb=0
1790360789.347230958 mem_available_mb=5055 swap_used_mb=5248 x3_rss_mb=250 x3_swap_mb=0
1790360789.879816687 mem_available_mb=5054 swap_used_mb=5248 x3_rss_mb=250 x3_swap_mb=0
1790360790.414920801 mem_available_mb=5058 swap_used_mb=5248 x3_rss_mb=250 x3_swap_mb=0
1790360790.942966739 mem_available_mb=5054 swap_used_mb=5248 x3_rss_mb=250 x3_swap_mb=0
1790360791.467160801 mem_available_mb=5053 swap_used_mb=5248 x3_rss_mb=250 x3_swap_mb=0
1790360792.005658613 mem_available_mb=5055 swap_used_mb=5248 x3_rss_mb=250 x3_swap_mb=0
1790360792.533111842 mem_available_mb=5055 swap_used_mb=5248 x3_rss_mb=250 x3_swap_mb=0
1790360793.057547675 mem_available_mb=5054 swap_used_mb=5248 x3_rss_mb=250 x3_swap_mb=0
1790360793.581296165 mem_available_mb=5053 swap_used_mb=5248 x3_rss_mb=250 x3_swap_mb=0
1790360794.120204446 mem_available_mb=5051 swap_used_mb=5248 x3_rss_mb=250 x3_swap_mb=0
1790360794.646386841 mem_available_mb=5056 swap_used_mb=5248 x3_rss_mb=250 x3_swap_mb=0
1790360795.186282102 mem_available_mb=5052 swap_used_mb=5248 x3_rss_mb=250 x3_swap_mb=0
1790360795.716304393 mem_available_mb=5052 swap_used_mb=5248 x3_rss_mb=247 x3_swap_mb=0
1790360796.237852309 mem_available_mb=5051 swap_used_mb=5248 x3_rss_mb=247 x3_swap_mb=0
1790360796.769986163 mem_available_mb=5063 swap_used_mb=5248 x3_rss_mb=247 x3_swap_mb=0
1790360797.302376840 mem_available_mb=5062 swap_used_mb=5248 x3_rss_mb=247 x3_swap_mb=0
1790360797.837274444 mem_available_mb=5066 swap_used_mb=5248 x3_rss_mb=243 x3_swap_mb=0
1790360798.360523194 mem_available_mb=5063 swap_used_mb=5248 x3_rss_mb=244 x3_swap_mb=0
1790360798.886341371 mem_available_mb=5077 swap_used_mb=5248 x3_rss_mb=243 x3_swap_mb=0
1790360799.411219756 mem_available_mb=5076 swap_used_mb=5248 x3_rss_mb=243 x3_swap_mb=0
1790360799.937615121 mem_available_mb=5068 swap_used_mb=5248 x3_rss_mb=243 x3_swap_mb=0
1790360800.461847672 mem_available_mb=5071 swap_used_mb=5248 x3_rss_mb=243 x3_swap_mb=0
1790360800.982902881 mem_available_mb=5078 swap_used_mb=5248 x3_rss_mb=240 x3_swap_mb=0
1790360801.508176005 mem_available_mb=5077 swap_used_mb=5248 x3_rss_mb=240 x3_swap_mb=0
1790360802.039441526 mem_available_mb=5075 swap_used_mb=5248 x3_rss_mb=240 x3_swap_mb=0
1790360802.565399807 mem_available_mb=5070 swap_used_mb=5248 x3_rss_mb=240 x3_swap_mb=0
1790360803.093977724 mem_available_mb=5075 swap_used_mb=5248 x3_rss_mb=240 x3_swap_mb=0
1790360803.622080588 mem_available_mb=5077 swap_used_mb=5248 x3_rss_mb=240 x3_swap_mb=0
1790360804.151550588 mem_available_mb=5084 swap_used_mb=5248 x3_rss_mb=240 x3_swap_mb=0
1790360804.679112931 mem_available_mb=5080 swap_used_mb=5248 x3_rss_mb=240 x3_swap_mb=0
1790360805.205019858 mem_available_mb=5082 swap_used_mb=5248 x3_rss_mb=240 x3_swap_mb=0
1790360805.734037827 mem_available_mb=5082 swap_used_mb=5248 x3_rss_mb=240 x3_swap_mb=0
1790360806.258101941 mem_available_mb=5081 swap_used_mb=5248 x3_rss_mb=240 x3_swap_mb=0
1790360806.783682462 mem_available_mb=5075 swap_used_mb=5248 x3_rss_mb=240 x3_swap_mb=0
1790360807.307714701 mem_available_mb=5074 swap_used_mb=5248 x3_rss_mb=240 x3_swap_mb=0
1790360807.831611732 mem_available_mb=5078 swap_used_mb=5248 x3_rss_mb=240 x3_swap_mb=0
1790360808.357738815 mem_available_mb=5076 swap_used_mb=5248 x3_rss_mb=240 x3_swap_mb=0
1790360808.882275378 mem_available_mb=5070 swap_used_mb=5248 x3_rss_mb=240 x3_swap_mb=0
1790360809.422436679 mem_available_mb=5066 swap_used_mb=5248 x3_rss_mb=240 x3_swap_mb=0
1790360809.967818710 mem_available_mb=5061 swap_used_mb=5248 x3_rss_mb=240 x3_swap_mb=0
1790360810.489903814 mem_available_mb=5058 swap_used_mb=5248 x3_rss_mb=240 x3_swap_mb=0
1790360811.027442148 mem_available_mb=5063 swap_used_mb=5248 x3_rss_mb=240 x3_swap_mb=0
1790360811.588055741 mem_available_mb=5070 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360812.126252720 mem_available_mb=5181 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360812.662395064 mem_available_mb=5172 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360813.195606418 mem_available_mb=5159 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360813.728886938 mem_available_mb=5177 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360814.261766990 mem_available_mb=5186 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360814.786568136 mem_available_mb=5183 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360815.313274333 mem_available_mb=5200 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360815.838510114 mem_available_mb=5206 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360816.367849177 mem_available_mb=5204 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360816.896413343 mem_available_mb=5206 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360817.422362197 mem_available_mb=5204 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360817.950275062 mem_available_mb=5204 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360818.474910686 mem_available_mb=5203 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360818.999700530 mem_available_mb=5201 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360819.528206936 mem_available_mb=5203 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360820.052307561 mem_available_mb=5201 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360820.578052769 mem_available_mb=5200 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360821.107862196 mem_available_mb=5198 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360821.632524435 mem_available_mb=5197 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360822.159822560 mem_available_mb=5205 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360822.686153497 mem_available_mb=5223 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360823.210971674 mem_available_mb=5229 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360823.739825059 mem_available_mb=5230 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360824.264392038 mem_available_mb=5229 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360824.788279330 mem_available_mb=5229 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360825.318014538 mem_available_mb=5228 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360825.844990163 mem_available_mb=5227 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360826.370232454 mem_available_mb=5226 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360826.897209850 mem_available_mb=5225 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360827.419960839 mem_available_mb=5223 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360827.944510370 mem_available_mb=5225 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360828.470094589 mem_available_mb=5256 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360828.999623651 mem_available_mb=5258 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360829.523255578 mem_available_mb=5258 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360830.047475005 mem_available_mb=5257 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360830.576006932 mem_available_mb=5255 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360831.109371307 mem_available_mb=5256 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360831.637494900 mem_available_mb=5255 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360832.170427869 mem_available_mb=5253 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360832.706480056 mem_available_mb=5250 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360833.238898337 mem_available_mb=5249 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360833.767627295 mem_available_mb=5248 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360834.290406149 mem_available_mb=5249 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360834.818971305 mem_available_mb=5248 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360835.350273024 mem_available_mb=5247 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360835.875744065 mem_available_mb=5247 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360836.406714169 mem_available_mb=5249 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360836.936874794 mem_available_mb=5248 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360837.459300315 mem_available_mb=5248 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360837.992217085 mem_available_mb=5249 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360838.519967502 mem_available_mb=5253 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360839.044858335 mem_available_mb=5252 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360839.571126355 mem_available_mb=5251 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360840.093508126 mem_available_mb=5250 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360840.626136980 mem_available_mb=5249 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360841.156982397 mem_available_mb=5250 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360841.694638073 mem_available_mb=5248 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360842.219605261 mem_available_mb=5247 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360842.745277031 mem_available_mb=5247 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360843.281750104 mem_available_mb=5245 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360843.812268854 mem_available_mb=5245 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360844.338726041 mem_available_mb=5242 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360844.872659843 mem_available_mb=5242 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360845.405757082 mem_available_mb=5244 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360845.930416613 mem_available_mb=5243 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360846.466505676 mem_available_mb=5242 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360846.996327290 mem_available_mb=5242 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360847.525255571 mem_available_mb=5241 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360848.053027186 mem_available_mb=5240 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360848.586808748 mem_available_mb=5234 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360849.110160571 mem_available_mb=5236 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360849.646087914 mem_available_mb=5234 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360850.174490310 mem_available_mb=5226 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360850.706734007 mem_available_mb=5233 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
1790360851.231709007 mem_available_mb=5239 swap_used_mb=5248 x3_rss_mb=228 x3_swap_mb=0
