# mem-guard start x3=22303 floor_mb=3000 swap_growth_mb=1536 x3_max_mb=3072 swap_used0_mb=6215
1790359841.665317778 mem_available_mb=4911 swap_used_mb=6215 x3_rss_mb=95 x3_swap_mb=0
1790359979.728842256 mem_available_mb=4836 swap_used_mb=5890 x3_rss_mb=238 x3_swap_mb=0
1790359980.263813142 mem_available_mb=4834 swap_used_mb=5890 x3_rss_mb=238 x3_swap_mb=0
1790359980.802061266 mem_available_mb=4829 swap_used_mb=5890 x3_rss_mb=242 x3_swap_mb=0
1790359981.331047256 mem_available_mb=4824 swap_used_mb=5890 x3_rss_mb=242 x3_swap_mb=0
1790359981.854087360 mem_available_mb=4826 swap_used_mb=5890 x3_rss_mb=240 x3_swap_mb=0
1790359982.377865432 mem_available_mb=4828 swap_used_mb=5890 x3_rss_mb=240 x3_swap_mb=0
1790359982.899563713 mem_available_mb=4832 swap_used_mb=5890 x3_rss_mb=240 x3_swap_mb=0
1790359983.433786578 mem_available_mb=4822 swap_used_mb=5890 x3_rss_mb=240 x3_swap_mb=0
1790359983.960861005 mem_available_mb=4824 swap_used_mb=5890 x3_rss_mb=240 x3_swap_mb=0
1790359984.487817463 mem_available_mb=4829 swap_used_mb=5890 x3_rss_mb=240 x3_swap_mb=0
1790359985.009485796 mem_available_mb=4834 swap_used_mb=5890 x3_rss_mb=241 x3_swap_mb=0
1790359985.548059337 mem_available_mb=4823 swap_used_mb=5890 x3_rss_mb=241 x3_swap_mb=0
1790359986.088152306 mem_available_mb=4818 swap_used_mb=5890 x3_rss_mb=241 x3_swap_mb=0
1790359986.615719858 mem_available_mb=4817 swap_used_mb=5890 x3_rss_mb=241 x3_swap_mb=0
1790359987.142369649 mem_available_mb=4816 swap_used_mb=5890 x3_rss_mb=241 x3_swap_mb=0
1790359987.664426733 mem_available_mb=4821 swap_used_mb=5890 x3_rss_mb=241 x3_swap_mb=0
1790359988.203998191 mem_available_mb=4854 swap_used_mb=5890 x3_rss_mb=241 x3_swap_mb=0
1790359988.733809024 mem_available_mb=4851 swap_used_mb=5890 x3_rss_mb=241 x3_swap_mb=0
1790359989.258994388 mem_available_mb=4867 swap_used_mb=5890 x3_rss_mb=241 x3_swap_mb=0
1790359989.791199023 mem_available_mb=4866 swap_used_mb=5890 x3_rss_mb=241 x3_swap_mb=0
1790359990.328742200 mem_available_mb=4860 swap_used_mb=5890 x3_rss_mb=241 x3_swap_mb=0
1790359990.862034023 mem_available_mb=4875 swap_used_mb=5890 x3_rss_mb=241 x3_swap_mb=0
1790359991.392390950 mem_available_mb=4877 swap_used_mb=5890 x3_rss_mb=240 x3_swap_mb=0
1790359991.920337512 mem_available_mb=4879 swap_used_mb=5890 x3_rss_mb=238 x3_swap_mb=0
1790359992.442412772 mem_available_mb=4874 swap_used_mb=5890 x3_rss_mb=238 x3_swap_mb=0
1790359992.978512303 mem_available_mb=4872 swap_used_mb=5890 x3_rss_mb=238 x3_swap_mb=0
1790359993.501651574 mem_available_mb=4880 swap_used_mb=5890 x3_rss_mb=238 x3_swap_mb=0
1790359994.030387199 mem_available_mb=4878 swap_used_mb=5890 x3_rss_mb=238 x3_swap_mb=0
1790359994.553330636 mem_available_mb=4874 swap_used_mb=5890 x3_rss_mb=238 x3_swap_mb=0
1790359995.084796521 mem_available_mb=4870 swap_used_mb=5890 x3_rss_mb=238 x3_swap_mb=0
1790359995.610654907 mem_available_mb=4861 swap_used_mb=5890 x3_rss_mb=240 x3_swap_mb=0
1790359996.134353292 mem_available_mb=4859 swap_used_mb=5890 x3_rss_mb=242 x3_swap_mb=0
1790359996.656949750 mem_available_mb=4857 swap_used_mb=5890 x3_rss_mb=241 x3_swap_mb=0
1790359997.179440583 mem_available_mb=4851 swap_used_mb=5890 x3_rss_mb=240 x3_swap_mb=0
1790359997.710073395 mem_available_mb=4849 swap_used_mb=5890 x3_rss_mb=241 x3_swap_mb=0
1790359998.246863187 mem_available_mb=4861 swap_used_mb=5890 x3_rss_mb=241 x3_swap_mb=0
1790359998.780768395 mem_available_mb=4857 swap_used_mb=5890 x3_rss_mb=241 x3_swap_mb=0
1790359999.304565999 mem_available_mb=4841 swap_used_mb=5889 x3_rss_mb=241 x3_swap_mb=0
1790359999.831675374 mem_available_mb=4842 swap_used_mb=5889 x3_rss_mb=241 x3_swap_mb=0
1790360000.353167509 mem_available_mb=4840 swap_used_mb=5889 x3_rss_mb=241 x3_swap_mb=0
1790360000.879796363 mem_available_mb=4842 swap_used_mb=5889 x3_rss_mb=241 x3_swap_mb=0
1790360001.405796311 mem_available_mb=4834 swap_used_mb=5889 x3_rss_mb=241 x3_swap_mb=0
1790360001.933620217 mem_available_mb=4831 swap_used_mb=5889 x3_rss_mb=241 x3_swap_mb=0
1790360002.460267769 mem_available_mb=4829 swap_used_mb=5889 x3_rss_mb=241 x3_swap_mb=0
1790360002.983059591 mem_available_mb=4827 swap_used_mb=5889 x3_rss_mb=241 x3_swap_mb=0
1790360003.504861518 mem_available_mb=4830 swap_used_mb=5889 x3_rss_mb=241 x3_swap_mb=0
1790360004.033952508 mem_available_mb=4837 swap_used_mb=5889 x3_rss_mb=241 x3_swap_mb=0
1790360004.563680268 mem_available_mb=4844 swap_used_mb=5889 x3_rss_mb=241 x3_swap_mb=0
1790360005.096337143 mem_available_mb=4840 swap_used_mb=5889 x3_rss_mb=241 x3_swap_mb=0
1790360005.621833028 mem_available_mb=4846 swap_used_mb=5889 x3_rss_mb=241 x3_swap_mb=0
1790360006.145533965 mem_available_mb=4838 swap_used_mb=5889 x3_rss_mb=241 x3_swap_mb=0
1790360006.678676152 mem_available_mb=4836 swap_used_mb=5889 x3_rss_mb=241 x3_swap_mb=0
1790360007.209453704 mem_available_mb=4834 swap_used_mb=5889 x3_rss_mb=241 x3_swap_mb=0
1790360007.742808912 mem_available_mb=4831 swap_used_mb=5889 x3_rss_mb=241 x3_swap_mb=0
1790360008.277245527 mem_available_mb=4827 swap_used_mb=5889 x3_rss_mb=241 x3_swap_mb=0
1790360008.800239641 mem_available_mb=4822 swap_used_mb=5889 x3_rss_mb=241 x3_swap_mb=0
1790360009.335358235 mem_available_mb=4830 swap_used_mb=5889 x3_rss_mb=241 x3_swap_mb=0
1790360009.863496203 mem_available_mb=4828 swap_used_mb=5889 x3_rss_mb=241 x3_swap_mb=0
1790360010.398729432 mem_available_mb=4832 swap_used_mb=5889 x3_rss_mb=241 x3_swap_mb=0
1790360010.927634484 mem_available_mb=4831 swap_used_mb=5889 x3_rss_mb=241 x3_swap_mb=0
1790360011.447972401 mem_available_mb=4828 swap_used_mb=5889 x3_rss_mb=238 x3_swap_mb=0
1790360011.977845786 mem_available_mb=4830 swap_used_mb=5889 x3_rss_mb=238 x3_swap_mb=0
1790360012.511004744 mem_available_mb=4828 swap_used_mb=5889 x3_rss_mb=239 x3_swap_mb=0
1790360013.036504171 mem_available_mb=4823 swap_used_mb=5889 x3_rss_mb=239 x3_swap_mb=0
1790360013.560191098 mem_available_mb=4835 swap_used_mb=5889 x3_rss_mb=235 x3_swap_mb=0
1790360014.087198597 mem_available_mb=4833 swap_used_mb=5889 x3_rss_mb=235 x3_swap_mb=0
1790360014.612463545 mem_available_mb=4837 swap_used_mb=5889 x3_rss_mb=235 x3_swap_mb=0
1790360015.138200420 mem_available_mb=4836 swap_used_mb=5889 x3_rss_mb=235 x3_swap_mb=0
1790360015.666950316 mem_available_mb=4835 swap_used_mb=5889 x3_rss_mb=235 x3_swap_mb=0
1790360016.195149899 mem_available_mb=4835 swap_used_mb=5889 x3_rss_mb=235 x3_swap_mb=0
1790360016.723799951 mem_available_mb=4834 swap_used_mb=5889 x3_rss_mb=232 x3_swap_mb=0
1790360017.250084482 mem_available_mb=4834 swap_used_mb=5889 x3_rss_mb=232 x3_swap_mb=0
1790360017.774543179 mem_available_mb=4851 swap_used_mb=5889 x3_rss_mb=232 x3_swap_mb=0
1790360018.303007762 mem_available_mb=4850 swap_used_mb=5889 x3_rss_mb=232 x3_swap_mb=0
1790360018.828283648 mem_available_mb=4852 swap_used_mb=5889 x3_rss_mb=232 x3_swap_mb=0
1790360019.355036408 mem_available_mb=4851 swap_used_mb=5889 x3_rss_mb=232 x3_swap_mb=0
1790360019.884748179 mem_available_mb=4849 swap_used_mb=5889 x3_rss_mb=232 x3_swap_mb=0
1790360020.413163335 mem_available_mb=4849 swap_used_mb=5889 x3_rss_mb=232 x3_swap_mb=0
1790360020.939750418 mem_available_mb=4849 swap_used_mb=5889 x3_rss_mb=232 x3_swap_mb=0
1790360021.464804949 mem_available_mb=4852 swap_used_mb=5889 x3_rss_mb=232 x3_swap_mb=0
1790360021.999279324 mem_available_mb=4854 swap_used_mb=5889 x3_rss_mb=232 x3_swap_mb=0
1790360022.532318125 mem_available_mb=4850 swap_used_mb=5889 x3_rss_mb=232 x3_swap_mb=0
1790360023.061478073 mem_available_mb=4854 swap_used_mb=5889 x3_rss_mb=232 x3_swap_mb=0
1790360023.593541771 mem_available_mb=4855 swap_used_mb=5889 x3_rss_mb=232 x3_swap_mb=0
1790360024.130701406 mem_available_mb=4856 swap_used_mb=5889 x3_rss_mb=232 x3_swap_mb=0
1790360024.656482812 mem_available_mb=4859 swap_used_mb=5889 x3_rss_mb=232 x3_swap_mb=0
1790360025.179065156 mem_available_mb=4885 swap_used_mb=5889 x3_rss_mb=232 x3_swap_mb=0
1790360025.715965728 mem_available_mb=4857 swap_used_mb=5889 x3_rss_mb=232 x3_swap_mb=0
1790360026.246081041 mem_available_mb=4842 swap_used_mb=5889 x3_rss_mb=232 x3_swap_mb=0
1790360026.766823072 mem_available_mb=4870 swap_used_mb=5889 x3_rss_mb=232 x3_swap_mb=0
1790360027.297498644 mem_available_mb=4863 swap_used_mb=5889 x3_rss_mb=232 x3_swap_mb=0
1790360027.836347707 mem_available_mb=4930 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360028.376262342 mem_available_mb=4980 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360028.914346300 mem_available_mb=4958 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360029.449386612 mem_available_mb=4953 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360029.977889841 mem_available_mb=4966 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360030.505631247 mem_available_mb=4978 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360031.028935987 mem_available_mb=4984 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360031.555941247 mem_available_mb=4982 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360032.078969007 mem_available_mb=4982 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360032.604870570 mem_available_mb=4983 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360033.136230569 mem_available_mb=4982 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360033.665745048 mem_available_mb=4982 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360034.191115986 mem_available_mb=4982 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360034.718445725 mem_available_mb=4981 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360035.245546610 mem_available_mb=4980 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360035.768311506 mem_available_mb=4978 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360036.291558485 mem_available_mb=4978 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360036.816650360 mem_available_mb=4975 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360037.341843016 mem_available_mb=4974 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360037.876786088 mem_available_mb=4973 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360038.412330463 mem_available_mb=5005 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360038.942609525 mem_available_mb=5008 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360039.468223744 mem_available_mb=5003 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360039.994195150 mem_available_mb=5001 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360040.518017181 mem_available_mb=4999 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360041.046565150 mem_available_mb=4996 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360041.570177389 mem_available_mb=4997 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360042.096385514 mem_available_mb=4995 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360042.624854316 mem_available_mb=4994 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360043.150273534 mem_available_mb=4992 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360043.678816347 mem_available_mb=4989 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360044.206154471 mem_available_mb=4988 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360044.730934002 mem_available_mb=4987 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360045.256515513 mem_available_mb=4988 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360045.788066294 mem_available_mb=4987 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360046.312661450 mem_available_mb=4986 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360046.836183377 mem_available_mb=4985 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360047.359592022 mem_available_mb=4985 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360047.884143064 mem_available_mb=4984 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360048.409652074 mem_available_mb=4982 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360048.940330824 mem_available_mb=4986 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360049.462965303 mem_available_mb=4989 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360049.992828948 mem_available_mb=4989 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360050.517834469 mem_available_mb=4989 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360051.041834469 mem_available_mb=5020 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360051.567424208 mem_available_mb=5021 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360052.090772906 mem_available_mb=5019 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360052.620384468 mem_available_mb=5018 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360053.143715510 mem_available_mb=5018 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360053.675412020 mem_available_mb=5020 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360054.206610613 mem_available_mb=5019 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360054.733150561 mem_available_mb=5016 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360055.257457957 mem_available_mb=5015 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360055.780120717 mem_available_mb=5011 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360056.307885769 mem_available_mb=5011 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360056.832458060 mem_available_mb=5011 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360057.358242383 mem_available_mb=5010 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360057.887747904 mem_available_mb=5008 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360058.410968997 mem_available_mb=5006 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360058.942337330 mem_available_mb=5006 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360059.472175611 mem_available_mb=5004 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360059.997359413 mem_available_mb=5003 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360060.521106861 mem_available_mb=5001 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360061.047567277 mem_available_mb=5000 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360061.572911392 mem_available_mb=4999 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360062.099192381 mem_available_mb=4999 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360062.624084204 mem_available_mb=5004 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360063.148673787 mem_available_mb=5002 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360063.687261131 mem_available_mb=5002 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360064.221766182 mem_available_mb=4990 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360064.749035505 mem_available_mb=4990 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360065.284722380 mem_available_mb=4987 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360065.815748578 mem_available_mb=4991 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360066.341525817 mem_available_mb=4994 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
1790360066.869575556 mem_available_mb=4985 swap_used_mb=5889 x3_rss_mb=220 x3_swap_mb=0
