TRACER 0
RTT 1790355282.266 0.088
RTT 1790355282.516 0.118
RTT 1790355282.766 0.098
RTT 1790355283.016 0.154
RTT 1790355283.266 0.065
RTT 1790355283.516 0.073
RTT 1790355283.766 0.073
RTT 1790355284.017 0.074
RTT 1790355284.267 0.075
RTT 1790355284.517 0.094
RTT 1790355284.767 0.075
RTT 1790355285.017 0.058
RTT 1790355285.267 0.083
RTT 1790355285.517 0.087
RTT 1790355285.767 0.103
RTT 1790355286.017 0.066
RTT 1790355286.267 0.059
RTT 1790355286.518 0.064
RTT 1790355286.768 0.074
RTT 1790355287.018 0.063
RTT 1790355287.268 0.064
RTT 1790355287.518 0.057
RTT 1790355287.768 0.080
RTT 1790355288.018 0.061
RTT 1790355288.268 0.079
RTT 1790355288.518 0.090
RTT 1790355288.769 0.190
RTT 1790355289.019 0.067
RTT 1790355289.269 0.068
RTT 1790355289.519 0.089
RTT 1790355289.769 0.053
RTT 1790355290.019 0.057
RTT 1790355290.269 0.076
RTT 1790355290.519 0.077
RTT 1790355290.770 0.325
RTT 1790355291.019 0.055
RTT 1790355291.270 0.082
RTT 1790355291.520 0.094
RTT 1790355291.771 1.131
RTT 1790355292.020 0.057
RTT 1790355292.270 0.150
RTT 1790355292.520 0.299
RTT 1790355292.770 0.101
RTT 1790355293.020 0.063
RTT 1790355293.270 0.085
RTT 1790355293.521 0.072
RTT 1790355293.771 0.076
RTT 1790355294.021 0.059
RTT 1790355294.271 0.076
RTT 1790355294.521 0.072
RTT 1790355294.771 0.081
RTT 1790355295.021 0.369
RTT 1790355295.271 0.148
RTT 1790355295.522 0.892
RTT 1790355295.771 0.061
RTT 1790355296.022 0.064
RTT 1790355296.272 0.066
RTT 1790355296.522 0.251
RTT 1790355296.772 0.060
RTT 1790355297.022 0.065
RTT 1790355297.272 0.078
RTT 1790355297.524 1.891
RTT 1790355297.773 0.405
RTT 1790355298.022 0.092
RTT 1790355298.273 0.094
RTT 1790355298.523 0.064
RTT 1790355298.773 0.087
RTT 1790355299.024 1.174
RTT 1790355299.273 0.064
RTT 1790355299.523 0.295
RTT 1790355299.773 0.057
RTT 1790355300.023 0.054
RTT 1790355300.273 0.073
RTT 1790355300.523 0.085
RTT 1790355300.774 0.153
RTT 1790355301.024 0.070
RTT 1790355301.274 0.071
RTT 1790355301.524 0.055
RTT 1790355301.774 0.086
RTT 1790355302.024 0.104
RTT 1790355302.274 0.083
RTT 1790355302.524 0.057
RTT 1790355302.774 0.060
RTT 1790355303.025 0.282
RTT 1790355303.275 0.098
RTT 1790355303.525 0.079
RTT 1790355303.775 0.112
RTT 1790355304.025 0.057
RTT 1790355304.275 0.063
RTT 1790355304.525 0.179
RTT 1790355304.775 0.141
RTT 1790355305.025 0.070
RTT 1790355305.275 0.054
RTT 1790355305.525 0.072
RTT 1790355305.776 0.071
RTT 1790355306.026 0.055
RTT 1790355306.276 0.133
RTT 1790355306.526 0.092
RTT 1790355306.776 0.087
RTT 1790355307.026 0.067
RTT 1790355307.278 1.935
RTT 1790355307.527 0.760
RTT 1790355307.777 0.791
RTT 1790355308.029 2.218
RTT 1790355308.277 0.166
RTT 1790355308.527 0.055
RTT 1790355308.777 0.081
RTT 1790355309.027 0.053
RTT 1790355309.277 0.088
RTT 1790355309.527 0.098
RTT 1790355309.777 0.077
RTT 1790355310.027 0.059
RTT 1790355310.277 0.054
RTT 1790355310.528 0.063
RTT 1790355310.778 0.060
RTT 1790355311.028 0.130
RTT 1790355311.278 0.053
RTT 1790355311.528 0.143
RTT 1790355311.779 0.789
RTT 1790355312.029 0.567
RTT 1790355312.278 0.103
RTT 1790355312.529 0.325
RTT 1790355312.780 1.335
RTT 1790355313.029 0.144
RTT 1790355313.280 1.361
RTT 1790355313.529 0.180
RTT 1790355313.779 0.392
RTT 1790355314.031 1.438
RTT 1790355314.279 0.062
RTT 1790355314.530 0.085
RTT 1790355314.780 0.132
RTT 1790355315.030 0.064
RTT 1790355315.280 0.089
RTT 1790355315.530 0.333
RTT 1790355315.781 0.433
RTT 1790355316.031 0.255
RTT 1790355316.280 0.060
RTT 1790355316.531 0.058
RTT 1790355316.781 0.056
RTT 1790355317.031 0.247
RTT 1790355317.281 0.119
RTT 1790355317.531 0.082
RTT 1790355317.781 0.074
RTT 1790355318.031 0.065
RTT 1790355318.281 0.065
RTT 1790355318.531 0.070
RTT 1790355318.782 0.081
RTT 1790355319.032 0.163
RTT 1790355319.283 0.849
RTT 1790355319.532 0.072
RTT 1790355319.782 0.068
RTT 1790355320.032 0.183
RTT 1790355320.283 0.334
RTT 1790355320.533 0.222
RTT 1790355320.784 0.810
RTT 1790355321.033 0.051
RTT 1790355321.283 0.084
RTT 1790355321.535 1.797
RTT 1790355321.783 0.073
RTT 1790355322.034 0.135
RTT 1790355322.284 0.377
RTT 1790355322.534 0.082
RTT 1790355322.785 0.986
RTT 1790355323.035 0.636
RTT 1790355323.284 0.277
RTT 1790355323.534 0.065
RTT 1790355323.785 0.432
RTT 1790355324.036 1.741
RTT 1790355324.285 0.068
RTT 1790355324.542 0.140
RTT 1790355324.792 0.084
RTT 1790355325.042 0.125
RTT 1790355325.292 0.073
RTT 1790355325.542 0.067
RTT 1790355325.792 0.065
RTT 1790355326.042 0.070
RTT 1790355326.292 0.061
RTT 1790355326.542 0.080
RTT 1790355326.792 0.067
RTT 1790355327.043 0.078
RTT 1790355327.293 0.085
RTT 1790355327.543 0.084
RTT 1790355327.793 0.098
RTT 1790355328.043 0.266
RTT 1790355328.293 0.086
RTT 1790355328.543 0.063
RTT 1790355328.793 0.073
RTT 1790355329.044 0.120
RTT 1790355329.294 0.058
RTT 1790355329.544 0.227
RTT 1790355329.794 0.174
RTT 1790355330.044 0.130
RTT 1790355330.294 0.082
RTT 1790355330.544 0.071
RTT 1790355330.794 0.072
RTT 1790355331.044 0.062
RTT 1790355331.295 0.496
RTT 1790355331.545 0.701
RTT 1790355331.795 0.083
RTT 1790355332.045 0.080
RTT 1790355332.295 0.065
RTT 1790355332.545 0.080
RTT 1790355332.795 0.071
RTT 1790355333.045 0.087
RTT 1790355333.295 0.064
RTT 1790355333.545 0.077
RTT 1790355333.796 0.289
RTT 1790355334.046 0.072
RTT 1790355334.296 0.079
RTT 1790355334.546 0.074
RTT 1790355334.796 0.240
RTT 1790355335.046 0.049
RTT 1790355335.296 0.071
RTT 1790355335.546 0.090
RTT 1790355335.796 0.107
RTT 1790355336.046 0.068
RTT 1790355336.297 0.082
RTT 1790355336.547 0.079
RTT 1790355336.797 0.090
RTT 1790355337.047 0.099
RTT 1790355337.297 0.071
RTT 1790355337.548 0.275
RTT 1790355337.798 0.073
RTT 1790355338.048 0.064
RTT 1790355338.298 0.081
RTT 1790355338.548 0.067
RTT 1790355338.798 0.076
RTT 1790355339.048 0.078
RTT 1790355339.298 0.232
RTT 1790355339.548 0.071
RTT 1790355339.798 0.070
RTT 1790355340.049 0.113
RTT 1790355340.299 0.123
RTT 1790355340.549 0.068
RTT 1790355340.799 0.072
RTT 1790355341.049 0.077
RTT 1790355341.299 0.085
RTT 1790355341.549 0.082
RTT 1790355341.799 0.071
RTT 1790355342.049 0.118
RTT 1790355342.299 0.094
RTT 1790355342.550 0.092
RTT 1790355342.800 0.094
RTT 1790355343.050 0.115
RTT 1790355343.300 0.103
RTT 1790355343.550 0.086
RTT 1790355343.800 0.087
RTT 1790355344.050 0.114
RTT 1790355344.300 0.063
RTT 1790355344.550 0.061
RTT 1790355344.801 0.062
RTT 1790355345.051 0.064
RTT 1790355345.301 0.174
RTT 1790355345.551 0.152
RTT 1790355345.801 0.110
RTT 1790355346.052 1.175
RTT 1790355346.301 0.064
RTT 1790355346.551 0.060
RTT 1790355346.802 0.393
RTT 1790355347.052 0.076
RTT 1790355347.302 0.085
RTT 1790355347.552 0.072
RTT 1790355347.802 0.077
RTT 1790355348.052 0.066
RTT 1790355348.302 0.091
RTT 1790355348.552 0.075
RTT 1790355348.802 0.094
RTT 1790355349.053 0.069
RTT 1790355349.303 0.081
RTT 1790355349.553 0.064
RTT 1790355349.804 1.239
RTT 1790355350.053 0.100
RTT 1790355350.304 0.103
RTT 1790355350.554 0.078
RTT 1790355350.804 0.057
RTT 1790355351.054 0.059
RTT 1790355351.304 0.107
RTT 1790355351.554 0.071
RTT 1790355351.804 0.088
RTT 1790355352.054 0.074
RTT 1790355352.304 0.064
RTT 1790355352.554 0.066
RTT 1790355352.804 0.063
RTT 1790355353.055 0.076
RTT 1790355353.306 0.940
RTT 1790355353.555 0.100
RTT 1790355353.805 0.056
RTT 1790355354.055 0.068
RTT 1790355354.305 0.101
RTT 1790355354.557 1.826
RTT 1790355354.806 0.295
RTT 1790355355.056 0.072
RTT 1790355355.306 0.076
RTT 1790355355.556 0.064
RTT 1790355355.806 0.085
RTT 1790355356.056 0.074
RTT 1790355356.306 0.065
RTT 1790355356.556 0.064
RTT 1790355356.806 0.070
RTT 1790355357.056 0.067
RTT 1790355357.306 0.075
RTT 1790355357.557 0.064
RTT 1790355357.807 0.084
