TRACER 29525
RTT 1790355282.328 0.130
RTT 1790355282.578 0.193
RTT 1790355282.828 0.077
RTT 1790355283.081 2.183
RTT 1790355283.329 0.069
RTT 1790355283.580 1.379
RTT 1790355283.829 0.065
RTT 1790355284.080 1.070
RTT 1790355284.329 0.069
RTT 1790355284.579 0.071
RTT 1790355284.829 0.109
RTT 1790355285.080 0.168
RTT 1790355285.330 0.066
RTT 1790355285.580 0.075
RTT 1790355285.830 0.072
RTT 1790355286.080 0.362
RTT 1790355286.330 0.157
RTT 1790355286.581 0.184
RTT 1790355286.831 0.124
RTT 1790355287.081 0.061
RTT 1790355287.331 0.057
RTT 1790355287.581 0.052
RTT 1790355287.831 0.049
RTT 1790355288.081 0.061
RTT 1790355288.331 0.060
RTT 1790355288.582 0.169
RTT 1790355288.832 0.269
RTT 1790355289.082 0.051
RTT 1790355289.332 0.136
RTT 1790355289.585 2.615
RTT 1790355289.834 2.205
RTT 1790355290.084 1.635
RTT 1790355290.332 0.071
RTT 1790355290.583 0.071
RTT 1790355290.833 0.384
RTT 1790355291.083 0.056
RTT 1790355291.333 0.056
RTT 1790355291.583 0.106
RTT 1790355291.834 0.133
RTT 1790355292.084 0.138
RTT 1790355292.335 0.986
RTT 1790355292.584 0.068
RTT 1790355292.834 0.048
RTT 1790355293.084 0.042
RTT 1790355293.334 0.062
RTT 1790355293.585 0.063
RTT 1790355293.835 0.129
RTT 1790355294.085 0.113
RTT 1790355294.335 0.082
RTT 1790355294.585 0.057
RTT 1790355294.835 0.064
RTT 1790355295.087 1.797
RTT 1790355295.337 1.615
RTT 1790355295.587 1.169
RTT 1790355295.836 0.139
RTT 1790355296.086 0.071
RTT 1790355296.336 0.117
RTT 1790355296.587 0.581
RTT 1790355296.836 0.073
RTT 1790355297.086 0.067
RTT 1790355297.337 0.224
RTT 1790355297.587 0.078
RTT 1790355297.837 0.153
RTT 1790355298.087 0.061
RTT 1790355298.337 0.120
RTT 1790355298.588 0.914
RTT 1790355298.837 0.109
RTT 1790355299.088 0.220
RTT 1790355299.338 0.145
RTT 1790355299.588 0.046
RTT 1790355299.838 0.046
RTT 1790355300.088 0.084
RTT 1790355300.338 0.067
RTT 1790355300.588 0.146
RTT 1790355300.838 0.101
RTT 1790355301.088 0.072
RTT 1790355301.339 0.070
RTT 1790355301.589 0.285
RTT 1790355301.839 0.087
RTT 1790355302.089 0.082
RTT 1790355302.339 0.082
RTT 1790355302.589 0.050
RTT 1790355302.839 0.079
RTT 1790355303.089 0.059
RTT 1790355303.339 0.082
RTT 1790355303.589 0.060
RTT 1790355303.840 0.081
RTT 1790355304.090 0.058
RTT 1790355304.340 0.140
RTT 1790355304.591 0.881
RTT 1790355304.840 0.054
RTT 1790355305.090 0.085
RTT 1790355305.342 0.858
RTT 1790355305.591 0.130
RTT 1790355305.841 0.127
RTT 1790355306.091 0.060
RTT 1790355306.341 0.089
RTT 1790355306.591 0.088
RTT 1790355306.841 0.070
RTT 1790355307.092 0.192
RTT 1790355307.342 0.727
RTT 1790355307.592 0.076
RTT 1790355307.842 0.085
RTT 1790355308.092 0.057
RTT 1790355308.343 0.656
RTT 1790355308.592 0.066
RTT 1790355308.843 0.738
RTT 1790355309.093 0.237
RTT 1790355309.343 0.155
RTT 1790355309.593 0.075
RTT 1790355309.843 0.066
RTT 1790355310.093 0.218
RTT 1790355310.343 0.085
RTT 1790355310.594 0.627
RTT 1790355310.844 0.298
RTT 1790355311.094 0.057
RTT 1790355311.344 0.063
RTT 1790355311.594 0.130
RTT 1790355311.844 0.065
RTT 1790355312.095 1.167
RTT 1790355312.346 1.349
RTT 1790355312.595 0.164
RTT 1790355312.845 0.120
RTT 1790355313.095 0.199
RTT 1790355313.345 0.061
RTT 1790355313.595 0.056
RTT 1790355313.845 0.227
RTT 1790355314.095 0.093
RTT 1790355314.346 0.063
RTT 1790355314.596 0.076
RTT 1790355314.846 0.105
RTT 1790355315.096 0.150
RTT 1790355315.346 0.070
RTT 1790355315.596 0.067
RTT 1790355315.847 0.075
RTT 1790355316.097 0.069
RTT 1790355316.347 0.103
RTT 1790355316.597 0.057
RTT 1790355316.848 0.054
RTT 1790355317.098 0.090
RTT 1790355317.348 0.099
RTT 1790355317.598 0.042
RTT 1790355317.848 0.121
RTT 1790355318.099 1.281
RTT 1790355318.348 0.081
RTT 1790355318.598 0.045
RTT 1790355318.849 0.112
RTT 1790355319.100 1.424
RTT 1790355319.349 0.567
RTT 1790355319.599 0.046
RTT 1790355319.849 0.059
RTT 1790355320.099 0.056
RTT 1790355320.349 0.145
RTT 1790355320.600 0.132
RTT 1790355320.850 0.579
RTT 1790355321.100 0.209
RTT 1790355321.350 0.120
RTT 1790355321.600 0.065
RTT 1790355321.850 0.076
RTT 1790355322.100 0.047
RTT 1790355322.350 0.143
RTT 1790355322.602 1.529
RTT 1790355322.851 0.070
RTT 1790355323.101 0.062
RTT 1790355323.351 0.104
RTT 1790355323.601 0.088
RTT 1790355323.851 0.070
RTT 1790355324.102 0.364
RTT 1790355324.352 0.202
RTT 1790355324.602 0.068
RTT 1790355324.852 0.253
RTT 1790355325.102 0.182
RTT 1790355325.352 0.059
RTT 1790355325.602 0.064
RTT 1790355325.852 0.055
RTT 1790355326.102 0.048
RTT 1790355326.353 0.079
RTT 1790355326.603 0.070
RTT 1790355326.853 0.076
RTT 1790355327.103 0.068
RTT 1790355327.353 0.081
RTT 1790355327.603 0.294
RTT 1790355327.853 0.061
RTT 1790355328.104 0.303
RTT 1790355328.353 0.105
RTT 1790355328.604 0.112
RTT 1790355328.854 0.144
RTT 1790355329.104 0.352
RTT 1790355329.354 0.152
RTT 1790355329.604 0.072
RTT 1790355329.855 0.250
RTT 1790355330.105 0.092
RTT 1790355330.355 0.062
RTT 1790355330.605 0.067
RTT 1790355330.855 0.084
RTT 1790355331.105 0.065
RTT 1790355331.356 0.719
RTT 1790355331.606 0.881
RTT 1790355331.855 0.073
RTT 1790355332.106 0.109
RTT 1790355332.356 0.135
RTT 1790355332.606 0.313
RTT 1790355332.856 0.085
RTT 1790355333.106 0.122
RTT 1790355333.356 0.068
RTT 1790355333.606 0.064
RTT 1790355333.857 0.063
RTT 1790355334.107 0.063
RTT 1790355334.357 0.073
RTT 1790355334.607 0.057
RTT 1790355334.857 0.074
RTT 1790355335.108 0.045
RTT 1790355335.358 0.064
RTT 1790355335.608 0.352
RTT 1790355335.858 0.351
RTT 1790355336.108 0.167
RTT 1790355336.358 0.070
RTT 1790355336.609 0.064
RTT 1790355336.861 1.915
RTT 1790355337.109 0.045
RTT 1790355337.361 1.973
RTT 1790355337.609 0.046
RTT 1790355337.859 0.050
RTT 1790355338.109 0.070
RTT 1790355338.360 0.946
RTT 1790355338.610 0.701
RTT 1790355338.860 0.131
RTT 1790355339.110 0.090
RTT 1790355339.360 0.065
RTT 1790355339.610 0.074
RTT 1790355339.861 0.151
RTT 1790355340.111 0.056
RTT 1790355340.361 0.123
RTT 1790355340.611 0.069
RTT 1790355340.861 0.049
RTT 1790355341.111 0.129
RTT 1790355341.361 0.063
RTT 1790355341.612 0.226
RTT 1790355341.862 0.053
RTT 1790355342.113 1.251
RTT 1790355342.362 0.078
RTT 1790355342.612 0.090
RTT 1790355342.862 0.236
RTT 1790355343.112 0.053
RTT 1790355343.362 0.140
RTT 1790355343.613 0.060
RTT 1790355343.863 0.058
RTT 1790355344.114 1.735
RTT 1790355344.364 0.974
RTT 1790355344.614 1.049
RTT 1790355344.864 0.729
RTT 1790355345.116 2.670
RTT 1790355345.363 0.079
RTT 1790355345.613 0.060
RTT 1790355345.863 0.073
RTT 1790355346.114 0.236
RTT 1790355346.364 0.047
RTT 1790355346.614 0.052
RTT 1790355346.864 0.058
RTT 1790355347.114 0.057
RTT 1790355347.364 0.071
RTT 1790355347.614 0.073
RTT 1790355347.865 0.043
RTT 1790355348.115 0.066
RTT 1790355348.365 0.059
RTT 1790355348.615 0.057
RTT 1790355348.865 0.073
RTT 1790355349.116 1.283
RTT 1790355349.365 0.225
