TRACER 0
RTT 1790355627.614 0.155
RTT 1790355627.864 0.291
RTT 1790355628.114 0.148
RTT 1790355628.364 0.287
RTT 1790355628.614 0.080
RTT 1790355628.865 0.190
RTT 1790355629.115 0.366
RTT 1790355629.365 0.365
RTT 1790355629.615 0.207
RTT 1790355629.866 0.141
RTT 1790355630.116 0.198
RTT 1790355630.366 0.232
RTT 1790355630.616 0.534
RTT 1790355630.866 0.128
RTT 1790355631.116 0.136
RTT 1790355631.366 0.140
RTT 1790355631.617 0.244
RTT 1790355631.867 0.248
RTT 1790355632.117 0.137
RTT 1790355632.369 0.181
RTT 1790355632.619 0.179
RTT 1790355632.870 0.238
RTT 1790355633.120 0.326
RTT 1790355633.370 0.178
RTT 1790355633.621 0.295
RTT 1790355633.871 0.155
RTT 1790355634.121 0.186
RTT 1790355634.371 0.187
RTT 1790355634.621 0.169
RTT 1790355634.871 0.222
RTT 1790355635.121 0.134
RTT 1790355635.372 0.108
RTT 1790355635.622 0.293
RTT 1790355635.872 0.231
RTT 1790355636.122 0.152
RTT 1790355636.373 0.198
RTT 1790355636.623 0.508
RTT 1790355636.873 0.149
RTT 1790355637.123 0.156
RTT 1790355637.373 0.091
RTT 1790355637.624 0.161
RTT 1790355637.874 0.090
RTT 1790355638.124 0.112
RTT 1790355638.381 6.496
RTT 1790355638.624 0.177
RTT 1790355638.875 0.145
RTT 1790355639.125 0.112
RTT 1790355639.375 0.077
RTT 1790355639.628 3.386
RTT 1790355639.875 0.157
RTT 1790355640.125 0.277
RTT 1790355640.376 0.600
RTT 1790355640.626 0.260
RTT 1790355640.876 0.270
RTT 1790355641.126 0.191
RTT 1790355641.376 0.199
RTT 1790355641.626 0.092
RTT 1790355641.877 0.163
RTT 1790355642.129 2.069
RTT 1790355642.380 3.518
RTT 1790355642.627 0.288
RTT 1790355642.878 0.312
RTT 1790355643.128 0.275
RTT 1790355643.378 0.117
RTT 1790355643.628 0.101
RTT 1790355643.879 0.144
RTT 1790355644.129 0.160
RTT 1790355644.379 0.080
RTT 1790355644.629 0.172
RTT 1790355644.879 0.103
RTT 1790355645.130 0.105
RTT 1790355645.380 0.205
RTT 1790355645.631 0.360
RTT 1790355645.881 0.170
RTT 1790355646.131 0.123
RTT 1790355646.382 0.152
RTT 1790355646.633 1.245
RTT 1790355646.882 0.275
RTT 1790355647.132 0.239
RTT 1790355647.382 0.300
RTT 1790355647.632 0.167
RTT 1790355647.882 0.057
RTT 1790355648.132 0.140
RTT 1790355648.382 0.155
RTT 1790355648.633 0.121
RTT 1790355648.884 1.957
RTT 1790355649.133 0.590
RTT 1790355649.383 0.138
RTT 1790355649.634 0.556
RTT 1790355649.884 0.139
RTT 1790355650.135 0.168
RTT 1790355650.385 0.652
RTT 1790355650.635 0.119
RTT 1790355650.885 0.100
RTT 1790355651.135 0.162
RTT 1790355651.386 0.273
RTT 1790355651.636 0.156
RTT 1790355651.886 0.233
RTT 1790355652.136 0.158
RTT 1790355652.386 0.143
RTT 1790355652.637 0.128
RTT 1790355652.887 0.161
RTT 1790355653.137 0.139
RTT 1790355653.388 0.387
RTT 1790355653.638 0.143
RTT 1790355653.888 0.104
RTT 1790355654.138 0.411
RTT 1790355654.388 0.311
RTT 1790355654.638 0.143
RTT 1790355654.889 0.234
RTT 1790355655.139 0.139
RTT 1790355655.389 0.100
RTT 1790355655.639 0.128
RTT 1790355655.889 0.134
RTT 1790355656.139 0.103
RTT 1790355656.389 0.179
RTT 1790355656.640 0.139
RTT 1790355656.890 0.128
RTT 1790355657.140 0.173
RTT 1790355657.390 0.075
RTT 1790355657.640 0.149
RTT 1790355657.891 0.198
RTT 1790355658.141 0.140
RTT 1790355658.391 0.079
RTT 1790355658.641 0.095
RTT 1790355658.893 1.897
RTT 1790355659.141 0.108
RTT 1790355659.391 0.148
RTT 1790355659.641 0.130
RTT 1790355659.891 0.079
RTT 1790355660.142 0.139
RTT 1790355660.392 0.137
RTT 1790355660.642 0.359
RTT 1790355660.892 0.291
RTT 1790355661.142 0.086
RTT 1790355661.392 0.123
RTT 1790355661.643 0.133
RTT 1790355661.893 0.076
RTT 1790355662.143 0.134
RTT 1790355662.393 0.181
RTT 1790355662.643 0.065
RTT 1790355662.893 0.109
RTT 1790355663.144 0.148
RTT 1790355663.394 0.088
RTT 1790355663.644 0.288
RTT 1790355663.894 0.177
RTT 1790355664.144 0.077
RTT 1790355664.395 0.131
RTT 1790355664.645 0.120
RTT 1790355664.895 0.201
RTT 1790355665.145 0.082
RTT 1790355665.395 0.246
RTT 1790355665.645 0.063
RTT 1790355665.896 0.131
RTT 1790355666.146 0.123
RTT 1790355666.396 0.161
RTT 1790355666.646 0.087
RTT 1790355666.896 0.151
RTT 1790355667.146 0.127
RTT 1790355667.397 0.129
RTT 1790355667.647 0.273
RTT 1790355667.897 0.238
RTT 1790355668.148 0.296
RTT 1790355668.398 0.197
RTT 1790355668.648 0.119
RTT 1790355668.898 0.148
RTT 1790355669.149 0.458
RTT 1790355669.398 0.126
RTT 1790355669.649 0.097
RTT 1790355669.899 0.266
RTT 1790355670.153 3.302
RTT 1790355670.400 0.293
RTT 1790355670.650 0.223
RTT 1790355670.900 0.101
RTT 1790355671.154 4.200
RTT 1790355671.401 0.139
RTT 1790355671.651 0.161
RTT 1790355671.901 0.164
RTT 1790355672.151 0.150
RTT 1790355672.401 0.085
RTT 1790355672.651 0.186
RTT 1790355672.902 0.217
RTT 1790355673.152 0.174
RTT 1790355673.402 0.158
RTT 1790355673.652 0.167
RTT 1790355673.903 0.138
RTT 1790355674.153 0.146
RTT 1790355674.403 0.197
RTT 1790355674.653 0.185
RTT 1790355674.903 0.273
RTT 1790355675.153 0.125
RTT 1790355675.404 0.142
RTT 1790355675.654 0.183
RTT 1790355675.904 0.104
RTT 1790355676.154 0.089
RTT 1790355676.404 0.340
RTT 1790355676.655 0.303
RTT 1790355676.905 0.162
RTT 1790355677.155 0.150
RTT 1790355677.405 0.081
RTT 1790355677.655 0.303
RTT 1790355677.905 0.146
RTT 1790355678.155 0.166
RTT 1790355678.406 0.165
RTT 1790355678.656 0.436
RTT 1790355678.906 0.114
RTT 1790355679.156 0.267
RTT 1790355679.406 0.133
RTT 1790355679.656 0.206
RTT 1790355679.906 0.152
RTT 1790355680.157 0.293
RTT 1790355680.407 0.354
RTT 1790355680.657 0.154
RTT 1790355680.907 0.194
RTT 1790355681.157 0.274
RTT 1790355681.408 0.490
RTT 1790355681.658 0.300
RTT 1790355681.908 0.152
RTT 1790355682.160 2.206
RTT 1790355682.408 0.138
RTT 1790355682.659 0.181
RTT 1790355682.909 0.182
RTT 1790355683.159 0.103
RTT 1790355683.410 0.828
RTT 1790355683.659 0.217
RTT 1790355683.910 0.159
RTT 1790355684.160 0.120
RTT 1790355684.410 0.171
RTT 1790355684.660 0.182
RTT 1790355684.910 0.170
RTT 1790355685.161 0.127
RTT 1790355685.411 0.222
RTT 1790355685.661 0.154
RTT 1790355685.911 0.285
RTT 1790355686.161 0.164
RTT 1790355686.412 0.148
RTT 1790355686.662 0.343
RTT 1790355686.916 4.336
RTT 1790355687.162 0.172
RTT 1790355687.412 0.114
RTT 1790355687.663 0.195
RTT 1790355687.915 1.885
RTT 1790355688.163 0.106
RTT 1790355688.414 0.301
RTT 1790355688.664 0.158
RTT 1790355688.914 0.309
RTT 1790355689.165 0.415
RTT 1790355689.415 0.101
RTT 1790355689.665 0.207
RTT 1790355689.915 0.114
RTT 1790355690.165 0.154
RTT 1790355690.415 0.164
RTT 1790355690.666 0.179
RTT 1790355690.916 0.135
RTT 1790355691.169 3.360
RTT 1790355691.416 0.127
RTT 1790355691.666 0.170
RTT 1790355691.916 0.159
RTT 1790355692.166 0.135
RTT 1790355692.417 0.372
RTT 1790355692.667 0.126
RTT 1790355692.917 0.205
RTT 1790355693.167 0.198
RTT 1790355693.417 0.142
RTT 1790355693.668 0.158
RTT 1790355693.918 0.149
RTT 1790355694.168 0.208
RTT 1790355694.418 0.269
RTT 1790355694.668 0.161
RTT 1790355694.918 0.199
RTT 1790355695.168 0.061
RTT 1790355695.418 0.076
RTT 1790355695.669 0.143
RTT 1790355695.919 0.192
RTT 1790355696.169 0.105
RTT 1790355696.419 0.099
RTT 1790355696.669 0.334
RTT 1790355696.919 0.170
RTT 1790355697.169 0.094
RTT 1790355697.420 0.196
RTT 1790355697.670 0.296
RTT 1790355697.920 0.515
RTT 1790355698.170 0.297
RTT 1790355698.420 0.127
RTT 1790355698.670 0.130
RTT 1790355698.920 0.234
RTT 1790355699.170 0.077
RTT 1790355699.421 0.139
RTT 1790355699.671 0.161
RTT 1790355699.921 0.532
RTT 1790355700.171 0.134
RTT 1790355700.421 0.095
RTT 1790355700.672 0.099
RTT 1790355700.922 0.132
RTT 1790355701.172 0.184
RTT 1790355701.422 0.129
RTT 1790355701.672 0.169
RTT 1790355701.923 0.403
RTT 1790355702.173 0.286
RTT 1790355702.423 0.209
RTT 1790355702.673 0.307
RTT 1790355702.924 0.353
RTT 1790355703.174 0.160
