TRACER 29525
RTT 1790355627.701 0.143
RTT 1790355627.952 0.690
RTT 1790355628.201 0.069
RTT 1790355628.452 0.115
RTT 1790355628.702 0.101
RTT 1790355628.952 0.160
RTT 1790355629.202 0.150
RTT 1790355629.453 0.144
RTT 1790355629.703 0.063
RTT 1790355629.953 0.094
RTT 1790355630.203 0.298
RTT 1790355630.453 0.080
RTT 1790355630.703 0.136
RTT 1790355630.954 0.167
RTT 1790355631.204 0.273
RTT 1790355631.454 0.140
RTT 1790355631.705 0.686
RTT 1790355631.955 0.258
RTT 1790355632.205 0.179
RTT 1790355632.455 0.078
RTT 1790355632.706 0.696
RTT 1790355632.956 0.185
RTT 1790355633.206 0.164
RTT 1790355633.457 0.144
RTT 1790355633.707 0.246
RTT 1790355633.957 0.452
RTT 1790355634.207 0.093
RTT 1790355634.458 0.253
RTT 1790355634.708 0.159
RTT 1790355634.958 0.152
RTT 1790355635.208 0.180
RTT 1790355635.459 0.140
RTT 1790355635.709 0.158
RTT 1790355635.960 0.222
RTT 1790355636.210 0.284
RTT 1790355636.460 0.287
RTT 1790355636.711 0.266
RTT 1790355636.961 0.287
RTT 1790355637.211 0.082
RTT 1790355637.461 0.147
RTT 1790355637.711 0.135
RTT 1790355637.961 0.272
RTT 1790355638.211 0.158
RTT 1790355638.462 0.289
RTT 1790355638.712 0.102
RTT 1790355638.962 0.068
RTT 1790355639.213 0.665
RTT 1790355639.463 0.289
RTT 1790355639.713 0.304
RTT 1790355639.963 0.205
RTT 1790355640.214 0.139
RTT 1790355640.464 0.129
RTT 1790355640.714 0.110
RTT 1790355640.964 0.124
RTT 1790355641.214 0.074
RTT 1790355641.465 0.384
RTT 1790355641.716 1.984
RTT 1790355641.965 0.127
RTT 1790355642.215 0.158
RTT 1790355642.465 0.303
RTT 1790355642.715 0.271
RTT 1790355642.966 0.276
RTT 1790355643.216 0.099
RTT 1790355643.466 0.118
RTT 1790355643.717 0.276
RTT 1790355643.967 0.127
RTT 1790355644.217 0.245
RTT 1790355644.467 0.106
RTT 1790355644.717 0.244
RTT 1790355644.967 0.095
RTT 1790355645.218 0.093
RTT 1790355645.468 0.102
RTT 1790355645.718 0.276
RTT 1790355645.968 0.160
RTT 1790355646.220 1.973
RTT 1790355646.469 0.150
RTT 1790355646.719 0.156
RTT 1790355646.969 0.154
RTT 1790355647.219 0.211
RTT 1790355647.469 0.113
RTT 1790355647.719 0.177
RTT 1790355647.969 0.059
RTT 1790355648.220 0.178
RTT 1790355648.470 0.210
RTT 1790355648.720 0.275
RTT 1790355648.971 0.311
RTT 1790355649.221 0.247
RTT 1790355649.471 0.259
RTT 1790355649.721 0.056
RTT 1790355649.971 0.176
RTT 1790355650.221 0.087
RTT 1790355650.471 0.092
RTT 1790355650.721 0.058
RTT 1790355650.972 0.636
RTT 1790355651.222 0.299
RTT 1790355651.472 0.188
RTT 1790355651.723 0.216
RTT 1790355651.973 0.289
RTT 1790355652.223 0.200
RTT 1790355652.473 0.064
RTT 1790355652.723 0.072
RTT 1790355652.974 0.124
RTT 1790355653.224 0.075
RTT 1790355653.474 0.304
RTT 1790355653.724 0.136
RTT 1790355653.974 0.149
RTT 1790355654.224 0.172
RTT 1790355654.475 0.167
RTT 1790355654.725 0.284
RTT 1790355654.975 0.192
RTT 1790355655.225 0.163
RTT 1790355655.475 0.216
RTT 1790355655.726 0.263
RTT 1790355655.976 0.088
RTT 1790355656.226 0.230
RTT 1790355656.476 0.197
RTT 1790355656.727 0.152
RTT 1790355656.977 0.242
RTT 1790355657.227 0.160
RTT 1790355657.477 0.278
RTT 1790355657.728 0.220
RTT 1790355657.978 0.170
RTT 1790355658.228 0.157
RTT 1790355658.480 2.468
RTT 1790355658.728 0.284
RTT 1790355658.979 0.212
RTT 1790355659.229 0.171
RTT 1790355659.479 0.269
RTT 1790355659.729 0.262
RTT 1790355659.979 0.080
RTT 1790355660.230 0.879
RTT 1790355660.484 4.605
RTT 1790355660.730 0.214
RTT 1790355660.980 0.173
RTT 1790355661.231 0.576
RTT 1790355661.481 0.193
RTT 1790355661.731 0.064
RTT 1790355661.981 0.336
RTT 1790355662.231 0.082
RTT 1790355662.482 0.277
RTT 1790355662.732 0.232
RTT 1790355662.982 0.291
RTT 1790355663.232 0.130
RTT 1790355663.482 0.278
RTT 1790355663.732 0.201
RTT 1790355663.983 0.210
RTT 1790355664.233 0.158
RTT 1790355664.483 0.074
RTT 1790355664.733 0.166
RTT 1790355664.983 0.124
RTT 1790355665.234 0.110
RTT 1790355665.484 0.160
RTT 1790355665.736 2.450
RTT 1790355665.984 0.317
RTT 1790355666.234 0.151
RTT 1790355666.488 3.862
RTT 1790355666.735 0.141
RTT 1790355666.985 0.096
RTT 1790355667.235 0.115
RTT 1790355667.485 0.147
RTT 1790355667.735 0.121
RTT 1790355667.986 0.155
RTT 1790355668.236 0.085
RTT 1790355668.486 0.185
RTT 1790355668.736 0.114
RTT 1790355668.986 0.148
RTT 1790355669.237 0.113
RTT 1790355669.487 0.123
RTT 1790355669.737 0.240
RTT 1790355669.987 0.174
RTT 1790355670.238 0.148
RTT 1790355670.488 0.110
RTT 1790355670.738 0.080
RTT 1790355670.988 0.349
RTT 1790355671.239 0.359
RTT 1790355671.489 0.114
RTT 1790355671.739 0.097
RTT 1790355671.989 0.074
RTT 1790355672.239 0.213
RTT 1790355672.490 0.445
RTT 1790355672.740 0.189
RTT 1790355672.991 0.126
RTT 1790355673.241 0.098
RTT 1790355673.491 0.068
RTT 1790355673.741 0.107
RTT 1790355673.991 0.120
RTT 1790355674.241 0.118
RTT 1790355674.491 0.131
RTT 1790355674.742 0.174
RTT 1790355674.992 0.899
RTT 1790355675.242 0.287
RTT 1790355675.492 0.313
RTT 1790355675.742 0.076
RTT 1790355675.992 0.065
RTT 1790355676.243 0.119
RTT 1790355676.493 0.052
RTT 1790355676.743 0.126
RTT 1790355676.993 0.244
RTT 1790355677.244 0.266
RTT 1790355677.494 0.130
RTT 1790355677.744 0.112
RTT 1790355677.994 0.297
RTT 1790355678.245 0.151
RTT 1790355678.495 0.365
RTT 1790355678.745 0.195
RTT 1790355678.995 0.195
RTT 1790355679.245 0.186
RTT 1790355679.496 0.099
RTT 1790355679.746 0.126
RTT 1790355679.996 0.121
RTT 1790355680.246 0.137
RTT 1790355680.496 0.141
RTT 1790355680.747 0.170
RTT 1790355680.997 0.273
RTT 1790355681.247 0.219
RTT 1790355681.497 0.114
RTT 1790355681.748 0.193
RTT 1790355681.998 0.136
RTT 1790355682.248 0.079
RTT 1790355682.498 0.077
RTT 1790355682.748 0.218
RTT 1790355682.998 0.078
RTT 1790355683.249 0.263
RTT 1790355683.499 0.229
RTT 1790355683.749 0.290
RTT 1790355683.999 0.256
RTT 1790355684.250 0.136
RTT 1790355684.500 0.193
RTT 1790355684.750 0.173
RTT 1790355685.000 0.164
RTT 1790355685.250 0.146
RTT 1790355685.500 0.134
RTT 1790355685.751 0.140
RTT 1790355686.001 0.131
RTT 1790355686.251 0.180
RTT 1790355686.501 0.207
RTT 1790355686.752 1.090
RTT 1790355687.002 0.279
RTT 1790355687.252 0.183
RTT 1790355687.502 0.177
RTT 1790355687.752 0.295
RTT 1790355688.002 0.063
RTT 1790355688.253 0.266
RTT 1790355688.503 0.671
RTT 1790355688.753 0.278
RTT 1790355689.003 0.137
RTT 1790355689.253 0.190
RTT 1790355689.503 0.160
RTT 1790355689.754 0.288
RTT 1790355690.004 0.139
RTT 1790355690.254 0.243
RTT 1790355690.505 0.288
RTT 1790355690.755 0.074
RTT 1790355691.005 0.228
RTT 1790355691.256 0.477
RTT 1790355691.505 0.181
RTT 1790355691.756 0.148
RTT 1790355692.006 0.103
RTT 1790355692.256 0.127
RTT 1790355692.507 0.138
RTT 1790355692.757 0.184
RTT 1790355693.007 0.113
RTT 1790355693.257 0.152
RTT 1790355693.507 0.191
RTT 1790355693.757 0.167
RTT 1790355694.007 0.142
RTT 1790355694.258 0.273
RTT 1790355694.508 0.228
RTT 1790355694.758 0.302
RTT 1790355695.008 0.162
RTT 1790355695.258 0.073
