TRACER 0
RTT 1790325574.886 0.146
RTT 1790325575.136 0.156
RTT 1790325575.386 0.090
RTT 1790325575.637 0.365
RTT 1790325575.887 0.362
RTT 1790325576.137 0.352
RTT 1790325576.387 0.364
RTT 1790325576.637 0.147
RTT 1790325576.888 0.155
RTT 1790325577.138 0.293
RTT 1790325577.389 0.443
RTT 1790325577.639 0.341
RTT 1790325577.889 0.139
RTT 1790325578.139 0.294
RTT 1790325578.389 0.186
RTT 1790325578.640 0.392
RTT 1790325578.890 0.226
RTT 1790325579.141 0.279
RTT 1790325579.391 0.145
RTT 1790325579.641 0.296
RTT 1790325579.891 0.118
RTT 1790325580.142 0.349
RTT 1790325580.391 0.143
RTT 1790325580.642 0.098
RTT 1790325580.892 0.284
RTT 1790325581.142 0.360
RTT 1790325581.392 0.152
RTT 1790325581.642 0.083
RTT 1790325581.893 0.201
RTT 1790325582.143 0.113
RTT 1790325582.393 0.320
RTT 1790325582.643 0.219
RTT 1790325582.894 0.598
RTT 1790325583.144 0.322
RTT 1790325583.394 0.080
RTT 1790325583.644 0.370
RTT 1790325583.896 0.451
RTT 1790325584.146 0.344
RTT 1790325584.397 0.160
RTT 1790325584.649 0.806
RTT 1790325584.899 0.303
RTT 1790325585.149 0.177
RTT 1790325585.400 0.808
RTT 1790325585.650 0.203
RTT 1790325585.900 0.163
RTT 1790325586.151 0.153
RTT 1790325586.401 0.145
RTT 1790325586.651 0.343
RTT 1790325586.901 0.169
RTT 1790325587.152 0.151
RTT 1790325587.402 0.171
RTT 1790325587.652 0.293
RTT 1790325587.902 0.177
RTT 1790325588.152 0.107
RTT 1790325588.403 0.144
RTT 1790325588.653 0.351
RTT 1790325588.903 0.376
RTT 1790325589.153 0.299
RTT 1790325589.403 0.162
RTT 1790325589.654 0.345
RTT 1790325589.904 0.095
RTT 1790325590.154 0.361
RTT 1790325590.404 0.091
RTT 1790325590.654 0.088
RTT 1790325590.904 0.180
RTT 1790325591.155 0.361
RTT 1790325591.405 0.163
RTT 1790325591.655 0.330
RTT 1790325591.905 0.374
RTT 1790325592.155 0.159
RTT 1790325592.406 0.163
RTT 1790325592.656 0.382
RTT 1790325592.906 0.347
RTT 1790325593.156 0.348
RTT 1790325593.406 0.218
RTT 1790325593.657 0.372
RTT 1790325593.907 0.148
RTT 1790325594.157 0.151
RTT 1790325594.407 0.203
RTT 1790325594.659 1.736
RTT 1790325594.907 0.078
RTT 1790325595.158 0.131
RTT 1790325595.408 0.212
RTT 1790325595.658 0.197
RTT 1790325595.908 0.175
RTT 1790325596.158 0.119
RTT 1790325596.409 0.172
RTT 1790325596.660 0.197
RTT 1790325596.910 0.418
RTT 1790325597.160 0.127
RTT 1790325597.410 0.173
RTT 1790325597.661 0.347
RTT 1790325597.911 0.248
RTT 1790325598.161 0.115
RTT 1790325598.411 0.298
RTT 1790325598.662 0.335
RTT 1790325598.912 0.286
RTT 1790325599.162 0.377
RTT 1790325599.413 0.351
RTT 1790325599.663 0.279
RTT 1790325599.913 0.254
RTT 1790325600.164 0.073
RTT 1790325600.416 0.351
RTT 1790325600.666 0.144
RTT 1790325600.916 0.170
RTT 1790325601.167 0.146
RTT 1790325601.417 0.172
RTT 1790325601.667 0.396
RTT 1790325601.917 0.127
RTT 1790325602.168 0.440
RTT 1790325602.418 0.355
RTT 1790325602.668 0.213
RTT 1790325602.918 0.179
RTT 1790325603.168 0.219
RTT 1790325603.421 0.464
RTT 1790325603.671 0.597
RTT 1790325603.921 0.140
RTT 1790325604.171 0.066
RTT 1790325604.422 0.237
RTT 1790325604.672 0.374
RTT 1790325604.922 0.219
RTT 1790325605.172 0.138
RTT 1790325605.423 0.531
RTT 1790325605.673 0.227
RTT 1790325605.923 0.465
RTT 1790325606.173 0.468
RTT 1790325606.423 0.143
RTT 1790325606.674 0.420
RTT 1790325606.924 0.490
RTT 1790325607.174 0.132
RTT 1790325607.424 0.197
RTT 1790325607.674 0.402
RTT 1790325607.925 0.167
RTT 1790325608.175 0.135
RTT 1790325608.425 0.223
RTT 1790325608.675 0.338
RTT 1790325608.925 0.059
RTT 1790325609.175 0.158
RTT 1790325609.426 0.263
RTT 1790325609.680 0.673
RTT 1790325609.930 0.193
RTT 1790325610.180 0.065
RTT 1790325610.430 0.250
RTT 1790325610.680 0.197
RTT 1790325610.930 0.168
RTT 1790325611.181 0.158
RTT 1790325611.431 0.215
RTT 1790325611.682 0.449
RTT 1790325611.932 0.211
RTT 1790325612.182 0.279
RTT 1790325612.432 0.086
RTT 1790325612.682 0.295
RTT 1790325612.933 0.889
RTT 1790325613.182 0.141
RTT 1790325613.433 0.441
RTT 1790325613.683 0.272
RTT 1790325613.933 0.430
RTT 1790325614.183 0.219
RTT 1790325614.433 0.207
RTT 1790325614.684 0.135
RTT 1790325614.934 0.255
RTT 1790325615.185 0.353
RTT 1790325615.435 0.327
RTT 1790325615.685 0.148
RTT 1790325615.936 0.956
RTT 1790325616.185 0.158
RTT 1790325616.435 0.079
RTT 1790325616.686 0.341
RTT 1790325616.936 0.201
RTT 1790325617.186 0.113
RTT 1790325617.436 0.166
RTT 1790325617.686 0.113
RTT 1790325617.937 0.448
RTT 1790325618.187 0.163
RTT 1790325618.437 0.418
RTT 1790325618.687 0.054
RTT 1790325618.938 0.437
RTT 1790325619.188 0.125
RTT 1790325619.438 0.167
RTT 1790325619.688 0.385
RTT 1790325619.938 0.220
RTT 1790325620.188 0.047
RTT 1790325620.439 0.062
RTT 1790325620.689 0.066
RTT 1790325620.939 0.090
RTT 1790325621.189 0.112
RTT 1790325621.440 0.116
RTT 1790325621.690 0.159
RTT 1790325621.940 0.242
RTT 1790325622.190 0.045
RTT 1790325622.440 0.078
RTT 1790325622.690 0.124
RTT 1790325622.940 0.134
RTT 1790325623.190 0.128
RTT 1790325623.441 0.157
RTT 1790325623.691 0.074
RTT 1790325623.941 0.304
RTT 1790325624.191 0.153
RTT 1790325624.441 0.141
RTT 1790325624.692 0.163
RTT 1790325624.942 0.058
RTT 1790325625.192 0.209
RTT 1790325625.442 0.116
RTT 1790325625.692 0.112
RTT 1790325625.943 0.096
RTT 1790325626.193 0.075
RTT 1790325626.443 0.093
RTT 1790325626.693 0.109
RTT 1790325626.943 0.298
RTT 1790325627.193 0.065
RTT 1790325627.443 0.093
RTT 1790325627.694 0.069
RTT 1790325627.944 0.127
RTT 1790325628.194 0.215
RTT 1790325628.444 0.346
RTT 1790325628.694 0.249
RTT 1790325628.945 0.633
RTT 1790325629.195 0.070
RTT 1790325629.445 0.118
RTT 1790325629.695 0.102
RTT 1790325629.945 0.133
RTT 1790325630.195 0.127
RTT 1790325630.445 0.069
RTT 1790325630.696 0.385
RTT 1790325630.946 0.165
RTT 1790325631.196 0.261
RTT 1790325631.446 0.047
RTT 1790325631.696 0.065
RTT 1790325631.947 0.200
RTT 1790325632.197 0.054
RTT 1790325632.447 0.048
RTT 1790325632.697 0.118
RTT 1790325632.947 0.051
RTT 1790325633.198 0.381
RTT 1790325633.448 0.054
RTT 1790325633.699 1.165
RTT 1790325633.949 0.336
RTT 1790325634.199 0.130
RTT 1790325634.449 0.182
RTT 1790325634.700 0.552
RTT 1790325634.950 0.061
RTT 1790325635.200 0.085
RTT 1790325635.451 1.311
RTT 1790325635.700 0.152
RTT 1790325635.951 0.192
RTT 1790325636.201 0.249
RTT 1790325636.451 0.057
RTT 1790325636.702 0.250
RTT 1790325636.952 0.061
RTT 1790325637.203 0.677
RTT 1790325637.452 0.069
RTT 1790325637.702 0.052
RTT 1790325637.952 0.065
RTT 1790325638.202 0.069
RTT 1790325638.453 0.669
RTT 1790325638.704 0.062
RTT 1790325638.954 0.064
RTT 1790325639.204 0.066
RTT 1790325639.454 0.049
RTT 1790325639.704 0.048
RTT 1790325639.955 0.054
RTT 1790325640.205 0.065
RTT 1790325640.455 0.120
RTT 1790325640.705 0.078
RTT 1790325640.955 0.293
RTT 1790325641.206 0.133
RTT 1790325641.456 0.496
RTT 1790325641.706 0.162
RTT 1790325641.957 0.450
RTT 1790325642.207 0.145
RTT 1790325642.457 0.133
RTT 1790325642.707 0.082
RTT 1790325642.957 0.088
RTT 1790325643.207 0.106
RTT 1790325643.458 0.271
RTT 1790325643.707 0.088
RTT 1790325643.958 0.141
RTT 1790325644.208 0.073
RTT 1790325644.458 0.283
RTT 1790325644.709 0.169
RTT 1790325644.960 0.408
RTT 1790325645.210 0.072
RTT 1790325645.460 0.204
RTT 1790325645.710 0.166
RTT 1790325645.960 0.164
RTT 1790325646.211 0.266
RTT 1790325646.461 0.199
RTT 1790325646.712 0.103
RTT 1790325646.962 0.144
RTT 1790325647.212 0.062
RTT 1790325647.462 0.099
RTT 1790325647.712 0.116
RTT 1790325647.963 0.371
RTT 1790325648.213 0.340
RTT 1790325648.463 0.169
RTT 1790325648.714 0.375
RTT 1790325648.964 0.189
RTT 1790325649.216 1.783
RTT 1790325649.465 0.076
RTT 1790325649.715 0.081
RTT 1790325649.965 0.341
RTT 1790325650.215 0.062
RTT 1790325650.465 0.068
